segments,segid,longi,lati
Mexico3703,3703,-114.978,29.391
Mexico3728,3728,-114.815,31.606
Mexico3731,3731,-114.814,31.826
Mexico3724,3724,-113.718,29.336
Mexico3727,3727,-114.826,30.995
Mexico5357,5357,-118.402,29.12
Mexico5358,5358,-118.238,28.994
Mexico5359,5359,-118.268,28.885
Mexico3704,3704,-114.114,28.184
Mexico3706,3706,-114.16,28.001
Mexico3707,3707,-114.162,28.036
Mexico3708,3708,-114.245,27.834
Mexico3719,3719,-110.992,25.357
Mexico5409,5409,-113.55,29.578
Mexico4711,4711,-97.633,24.593
Mexico4712,4712,-97.812,22.766
Mexico4713,4713,-97.811,22.353
Mexico4714,4714,-97.783,22.28
Mexico4715,4715,-97.777,22.259
Mexico3743,3743,-109.587,26.732
Mexico3745,3745,-109.096,26.215
Mexico3746,3746,-109.215,26.333
Mexico3747,3747,-108.022,25.052
Mexico3750,3750,-106.651,23.514
Mexico3751,3751,-106.211,23.036
Mexico3752,3752,-105.825,22.669
Mexico3753,3753,-105.651,21.985
Mexico3732,3732,-113.877,31.608
Mexico3737,3737,-113.065,30.666
Mexico3738,3738,-112.75,30.037
Mexico3739,3739,-112.174,29.047
Mexico3740,3740,-111.11,27.943
Mexico3741,3741,-110.583,27.882
Mexico3742,3742,-110.476,27.333
Mexico5411,5411,-112.416,29.207
Mexico3756,3756,-105.294,20.732
Mexico3757,3757,-105.239,20.639
Mexico3758,3758,-105.614,20.272
Mexico3759,3759,-105.122,19.584
Mexico3760,3760,-104.812,19.254
Mexico3761,3761,-104.233,18.978
Mexico4716,4716,-97.371,21.53
Mexico4717,4717,-97.061,20.543
Mexico4718,4718,-96.406,19.756
Mexico4719,4719,-96.336,19.457
Mexico4720,4720,-96.307,19.374
Mexico4721,4721,-96.161,19.24
Mexico4722,4722,-96.075,19.093
Mexico4723,4723,-95.491,18.709
Mexico4724,4724,-94.697,18.344
Mexico4725,4725,-94.533,18.159
Mexico4726,4726,-94.401,18.152
Mexico4727,4727,-94.235,18.182
Mexico4728,4728,-93.537,18.428
Mexico4732,4732,-90.456,19.981
Mexico4733,4733,-90.34,20.96
Mexico4734,4734,-90.427,20.793
Mexico4735,4735,-88.737,21.441
Mexico4736,4736,-87.148,21.604
Mexico7344,7344,-86.786,20.555
Mexico3754,3754,-105.222,21.331
Mexico3755,3755,-105.503,20.827
Mexico3762,3762,-103.794,18.725
Mexico3763,3763,-103.636,18.568
Mexico3764,3764,-103.172,18.22
Mexico3766,3766,-102.461,18.013
Mexico3767,3767,-102.075,17.976
Mexico3768,3768,-101.885,17.94
Mexico3769,3769,-100.979,17.25
Mexico3770,3770,-99.845,16.792
Mexico3771,3771,-99.635,16.698
Mexico3772,3772,-99.31,16.645
Mexico3773,3773,-98.91,16.575
Mexico3774,3774,-98.67,16.435
Mexico3775,3775,-98.549,16.315
Mexico4729,4729,-92.159,18.695
Mexico4730,4730,-91.871,18.629
Mexico4731,4731,-91.293,18.601
Mexico7277,7277,-91.533,18.782
Mexico3776,3776,-98.338,16.249
Mexico3777,3777,-97.937,16.087
Mexico3778,3778,-96.903,15.762
Mexico3779,3779,-95.738,15.895
Mexico3780,3780,-95.341,16.065
Mexico3781,3781,-95.196,16.157
Mexico3782,3782,-94.719,16.307
Mexico3783,3783,-94.057,16.076
Mexico3784,3784,-94.415,16.2
Mexico3786,3786,-94.016,16.108
Mexico3787,3787,-93.875,15.999
Mexico3788,3788,-93.718,15.878
Mexico3710,3710,-114.659,27.507
Mexico3709,3709,-114.005,27.687
Mexico3711,3711,-113.152,26.966
Mexico3712,3712,-112.262,26.048
Mexico3713,3713,-112.066,25.303
Mexico3714,3714,-112.072,24.756
Mexico5458,5458,-111.109,26.07
Mexico5459,5459,-112.14,25.241
Mexico5466,5466,-110.699,25.089
Mexico3715,3715,-111.307,24.251
Mexico3716,3716,-110.873,23.966
Mexico3717,3717,-110.405,23.633
Mexico3718,3718,-110.116,23.121
Mexico5462,5462,-111.975,24.531
Mexico5469,5469,-110.376,24.584
Mexico5472,5472,-109.919,24.359
NetherlandsAntilles8041,8041,-69.155,12.375
NetherlandsAntilles8078,8078,-68.372,12.307
Nicaragua4758,4758,-83.276,14.93
Nicaragua4762,4762,-83.681,10.935
Nicaragua3828,3828,-87.298,12.922
Nicaragua3843,3843,-85.923,11.302
Nicaragua4759,4759,-83.539,12.61
Nicaragua4760,4760,-83.777,11.525
Nicaragua4761,4761,-83.829,11.126
Nicaragua7664,7664,-83.038,14.326
Nicaragua7665,7665,-83.04,14.322
Nicaragua7666,7666,-83.036,14.323
Nicaragua7667,7667,-83.035,14.318
Nicaragua7668,7668,-83.032,14.323
Nicaragua7669,7669,-83.013,14.345
Nicaragua7670,7670,-83.013,14.34
Nicaragua7671,7671,-83.008,14.341
Nicaragua7672,7672,-82.902,14.47
Nicaragua7673,7673,-82.884,14.474
Nicaragua7674,7674,-82.89,14.467
Nicaragua7676,7676,-82.886,14.463
Nicaragua7677,7677,-82.878,14.461
Nicaragua7679,7679,-82.875,14.457
Nicaragua7680,7680,-82.864,14.47
Nicaragua7681,7681,-82.86,14.486
Nicaragua7682,7682,-82.967,14.321
Nicaragua7683,7683,-82.848,14.485
Nicaragua7684,7684,-82.838,14.492
Nicaragua7685,7685,-82.833,14.494
Nicaragua7686,7686,-82.978,14.291
Nicaragua7687,7687,-82.897,14.4
Nicaragua7688,7688,-82.898,14.393
Nicaragua7689,7689,-83,14.252
Nicaragua7690,7690,-82.95,14.312
Nicaragua7691,7691,-82.824,14.495
Nicaragua7692,7692,-82.896,14.398
Nicaragua7693,7693,-82.827,14.49
Nicaragua7694,7694,-82.97,14.284
Nicaragua7695,7695,-82.996,14.245
Nicaragua7696,7696,-82.95,14.31
Nicaragua7697,7697,-82.868,14.426
Nicaragua7698,7698,-82.821,14.488
Nicaragua7699,7699,-82.821,14.492
Nicaragua7700,7700,-82.948,14.303
Nicaragua7701,7701,-82.944,14.305
Nicaragua7702,7702,-82.945,14.302
Nicaragua7703,7703,-82.871,14.407
Nicaragua7704,7704,-82.948,14.26
Nicaragua7705,7705,-82.941,14.265
Nicaragua7709,7709,-82.654,14.562
Nicaragua7711,7711,-82.781,14.406
Nicaragua7713,7713,-82.604,14.336
Nicaragua7714,7714,-82.593,14.329
Nicaragua3829,3829,-87.641,13.002
Nicaragua3830,3830,-87.397,12.68
Nicaragua3831,3831,-87.271,12.561
Nicaragua3832,3832,-87.249,12.543
Nicaragua3833,3833,-87.228,12.526
Nicaragua3834,3834,-87.202,12.505
Nicaragua3835,3835,-87.162,12.477
Nicaragua3836,3836,-87.123,12.458
Nicaragua3837,3837,-87.124,12.456
Nicaragua3838,3838,-87.14,12.444
Nicaragua3839,3839,-86.956,12.313
Nicaragua3840,3840,-86.73,12.101
Nicaragua3841,3841,-86.58,11.887
Nicaragua3842,3842,-86.342,11.639
Panama3858,3858,-82.872,8.168
Panama3881,3881,-78.174,7.577
Panama4777,4777,-77.529,8.704
Panama4767,4767,-82.56,9.563
Panama4772,4772,-81.04,8.816
Panama4773,4773,-80.853,8.876
Panama4774,4774,-80.289,9.154
Panama4775,4775,-79.462,9.568
Panama4776,4776,-78.407,9.356
Panama3868,3868,-80.471,8.066
Panama3870,3870,-80.313,8.289
Panama3871,3871,-79.989,8.426
Panama3859,3859,-82.219,8.273
Panama3860,3860,-81.703,8.058
Panama3861,3861,-81.326,7.654
Panama3872,3872,-79.566,8.889
Panama3873,3873,-79.772,8.629
Panama3874,3874,-79.472,8.999
Panama3875,3875,-79.463,9.001
Panama3876,3876,-79.333,9.017
Panama3877,3877,-78.845,8.868
Panama3878,3878,-78.295,8.396
Panama7941,7941,-78.884,8.464
Panama3867,3867,-80.38,7.999
Panama3869,3869,-80.423,8.014
Panama3863,3863,-80.833,7.209
Panama3864,3864,-80.326,7.402
Panama3865,3865,-80.377,7.998
Panama3866,3866,-80.173,7.771
Panama3862,3862,-80.979,7.607
Panama4771,4771,-81.396,8.789
Panama7916,7916,-81.776,7.617
Panama4768,4768,-82.373,9.311
Panama4769,4769,-82.08,8.935
Panama4770,4770,-81.854,9.152
Panama7790,7790,-82.29,9.43
Panama3879,3879,-77.882,8.242
Panama3880,3880,-78.286,8.226
Qatar1570,1570,50.842,24.94
Qatar1562,1562,51.344,24.578
Qatar1566,1566,51.592,25.787
Qatar1567,1567,51.153,26.112
Qatar1568,1568,50.933,25.802
Qatar1565,1565,51.5,25.469
Qatar1569,1569,50.832,25.461
Qatar1564,1564,51.535,25.287
Qatar1563,1563,51.597,24.981
SaudiArabia1561,1561,51.387,24.481
SaudiArabia1571,1571,50.803,24.735
SaudiArabia1573,1573,49.726,26.937
SaudiArabia1572,1572,50.548,25.121
St.Vincent&Grenadines8132,8132,-61.329,12.732
SyrianArabRep750,750,35.918,34.778
SyrianArabRep745,745,35.92,35.923
SyrianArabRep747,747,35.9,35.439
SyrianArabRep748,748,35.942,35.245
SyrianArabRep749,749,35.884,35.081
SyrianArabRep746,746,35.832,35.718
TrinidadandTobago8141,8141,-61.71,10.079
TrinidadandTobago8142,8142,-61.458,10.068
TrinidadandTobago8143,8143,-61.411,10.067
TrinidadandTobago8144,8144,-61.456,10.374
TrinidadandTobago8145,8145,-61.751,10.155
TrinidadandTobago8146,8146,-61.129,10.084
TrinidadandTobago8147,8147,-61.474,10.599
TrinidadandTobago8148,8148,-61.494,10.632
TrinidadandTobago8149,8149,-61.661,10.701
TrinidadandTobago8150,8150,-61.451,10.752
TrinidadandTobago8151,8151,-61.396,10.773
TrinidadandTobago8152,8152,-61.004,10.84
TrinidadandTobago8153,8153,-61.033,10.438
TrinidadandTobago8157,8157,-60.551,11.338
Turkey552,552,28.013,41.754
Turkey551,551,28.954,41.254
Turkey553,553,28.2,41.536
Turkey554,554,28.234,41.514
Turkey692,692,34.487,41.946
Turkey693,693,33.434,42.014
Turkey694,694,31.978,41.536
Turkey544,544,26.177,40.071
Turkey683,683,37.311,41.13
Turkey684,684,36.85,41.348
Turkey685,685,36.319,41.301
Turkey686,686,36.137,41.46
Turkey687,687,35.922,41.72
Turkey688,688,35.563,41.629
Turkey689,689,35.521,41.636
Turkey690,690,35.291,41.712
Turkey678,678,40.777,41.168
Turkey545,545,27.164,40.627
Turkey546,546,27.531,40.985
Turkey547,547,27.948,40.974
Turkey548,548,28.041,41.045
Turkey549,549,28.141,41.074
Turkey679,679,39.745,41.004
Turkey698,698,29.869,41.146
Turkey699,699,30.159,41.141
Turkey701,701,29.252,40.869
Turkey702,702,29.236,41.235
Turkey703,703,29.614,40.775
Turkey704,704,29.647,40.698
Turkey707,707,29.42,40.688
Turkey697,697,30.688,41.108
Turkey700,700,30.421,41.166
Turkey696,696,31.094,41.08
Turkey681,681,38.318,40.92
Turkey682,682,37.785,41.092
Turkey695,695,31.29,41.111
Turkey550,550,28.53,40.991
Turkey705,705,28.913,40.595
Turkey706,706,29.164,40.658
Turkey709,709,28.894,40.588
Turkey708,708,29.058,40.369
Turkey710,710,28.329,40.401
Turkey711,711,28.111,40.39
Turkey712,712,27.754,40.529
Turkey713,713,27.604,40.312
Turkey714,714,27.235,40.457
Turkey9258,9258,27.648,40.657
Turkey718,718,26.794,39.559
Turkey719,719,26.771,39.372
Turkey720,720,26.795,38.986
Turkey715,715,26.53,40.228
Turkey716,716,26.152,39.887
Turkey721,721,26.73,38.691
Turkey722,722,27.088,38.399
Turkey724,724,27.22,37.513
Turkey737,737,34.749,36.811
Turkey738,738,34.994,36.714
Turkey739,739,35.485,36.605
Turkey740,740,35.834,36.786
Turkey741,741,35.972,36.903
Turkey725,725,27.407,37.41
Turkey726,726,27.404,37.372
Turkey727,727,27.521,37.262
Turkey728,728,27.737,36.757
Turkey729,729,30.145,36.285
Turkey730,730,30.642,36.863
Turkey731,731,31.33,36.807
Turkey732,732,31.966,36.554
Turkey733,733,32.26,36.285
Turkey734,734,33.209,36.114
Turkey744,744,35.787,36.316
Turkey742,742,36.185,36.803
Turkey743,743,36.177,36.593
Turkey691,691,35.04,42.07
Turkey680,680,38.833,41.015
Turkey735,735,34.015,36.293
Turkey736,736,34.336,36.623
UnitedArabEmirates1551,1551,55.497,25.464
UnitedArabEmirates1552,1552,55.468,25.416
UnitedArabEmirates1553,1553,55.365,25.355
UnitedArabEmirates1554,1554,55.421,25.392
UnitedArabEmirates1555,1555,55.173,25.134
UnitedArabEmirates1556,1556,54.666,24.675
UnitedArabEmirates1558,1558,51.786,24.056
UnitedArabEmirates1557,1557,53.612,24.045
UnitedArabEmirates1559,1559,52.137,23.962
UnitedArabEmirates1560,1560,52.488,24.094
UnitedArabEmirates9401,9401,53.818,24.257
UnitedArabEmirates9403,9403,54.352,24.478
UnitedArabEmirates1548,1548,55.669,25.603
Venezuela4825,4825,-69.895,12.125
Venezuela4851,4851,-62.035,10.633
Yemen9410,9410,52.152,12.243
Yemen9419,9419,54.099,12.347
Yemen9420,9420,53.84,12.611
Yemen9421,9421,53.914,12.33
Yemen9422,9422,53.753,12.309
Yemen9423,9423,53.73,12.313
Bangladesh1853,1853,90.045,21.851
Bangladesh1854,1854,89.875,22.269
Bangladesh1855,1855,89.897,22.327
Bangladesh1864,1864,90.724,22.921
Bangladesh1865,1865,90.758,22.807
Bangladesh1866,1866,90.795,22.738
Bangladesh1867,1867,90.913,22.612
Bangladesh1868,1868,91.025,22.585
Bangladesh10054,10054,90.622,22.875
Bangladesh10055,10055,90.586,22.153
Bangladesh10059,10059,90.665,22.241
Bangladesh10060,10060,90.571,22.738
Bangladesh10061,10061,90.866,22.324
Bangladesh1859,1859,90.599,23.12
Bangladesh1863,1863,90.625,23.058
Bangladesh1869,1869,91.042,22.591
Bangladesh1870,1870,91.104,22.58
Bangladesh1871,1871,91.179,22.582
Bangladesh1872,1872,91.2,22.584
Bangladesh1873,1873,91.282,22.675
Bangladesh1874,1874,91.405,22.758
Bangladesh1875,1875,91.577,22.662
Bangladesh1876,1876,91.73,22.428
Bangladesh1877,1877,91.768,22.279
Bangladesh1878,1878,91.818,22.156
Bangladesh1879,1879,91.874,22.023
Bangladesh1880,1880,91.913,21.875
Bangladesh1881,1881,91.963,21.678
Bangladesh1882,1882,91.981,21.474
Bangladesh1883,1883,92,21.372
Bangladesh1884,1884,92.014,21.349
Bangladesh1885,1885,92.218,20.912
Bangladesh10063,10063,91.109,22.492
Bangladesh10065,10065,91.447,22.62
Bangladesh10073,10073,91.85,21.584
Bangladesh10074,10074,91.859,21.734
Bangladesh10075,10075,91.982,21.618
India1827,1827,87.511,21.616
India1828,1828,87.743,21.675
India1829,1829,88.002,21.888
India1830,1830,88.096,22.027
India1831,1831,88.159,22.082
India1832,1832,88.137,22.17
India1833,1833,88.04,22.195
India1834,1834,87.936,22.41
India1835,1835,88.082,22.208
India1836,1836,88.161,22.187
India1837,1837,88.295,21.65
India1838,1838,88.483,21.912
India1839,1839,88.607,21.634
India1840,1840,88.656,22.177
India1841,1841,88.656,22.026
India1842,1842,88.713,21.991
India1843,1843,88.717,22.052
India1844,1844,88.737,21.975
India1845,1845,88.706,21.889
India10046,10046,88.109,21.847
India1630,1630,68.692,23.831
India1631,1631,68.487,23.663
India1632,1632,69.472,22.796
India1635,1635,69.629,22.384
India1636,1636,69.962,22.521
India1637,1637,69.366,22.304
India1638,1638,68.987,22.419
India1639,1639,69.235,21.942
India1640,1640,69.48,21.731
India1641,1641,69.736,21.517
India1642,1642,70.203,21.026
India1633,1633,70.354,22.867
India1634,1634,70.175,22.556
India1643,1643,71.005,20.716
India1644,1644,71.482,20.898
India1645,1645,71.605,20.987
India1646,1646,71.883,21.086
India1647,1647,72.272,21.555
India1648,1648,72.238,21.46
India1649,1649,72.121,21.329
India1650,1650,72.169,21.786
India1651,1651,71.997,21.844
India1652,1652,72.16,21.854
India1653,1653,72.039,21.939
India1654,1654,72.141,21.972
India1655,1655,72.239,22.234
India1656,1656,72.72,22.262
India1657,1657,72.689,21.98
India1658,1658,73.074,21.744
India1659,1659,72.697,21.545
India1660,1660,72.673,21.454
India1661,1661,72.736,21.468
India1662,1662,72.568,21.366
India1663,1663,72.639,21.085
India1664,1664,72.847,21.033
India1665,1665,72.934,20.755
India1666,1666,72.824,20.403
India1667,1667,72.744,20.245
India1668,1668,72.708,20.022
India1820,1820,86.141,19.867
India1821,1821,86.51,20.189
India1822,1822,86.74,20.313
India1823,1823,86.756,20.39
India1824,1824,86.788,20.523
India1825,1825,87.025,20.675
India1805,1805,84.727,19.094
India1808,1808,84.738,19.121
India1809,1809,84.836,19.176
India1810,1810,85.008,19.335
India1811,1811,85.133,19.44
India1812,1812,85.396,19.638
India1813,1813,85.128,19.548
India1814,1814,85.169,19.623
India1815,1815,85.335,19.804
India1816,1816,85.567,19.818
India1817,1817,85.513,19.725
India1818,1818,85.433,19.691
India1819,1819,85.468,19.663
India1669,1669,72.703,19.713
India1670,1670,72.776,19.29
India1671,1671,72.916,18.92
India1672,1672,72.986,18.731
India1673,1673,72.959,18.792
India1674,1674,72.891,18.808
India1675,1675,72.864,18.632
India1676,1676,72.97,18.224
India1677,1677,73.151,17.55
India1678,1678,73.26,17.013
India1679,1679,73.279,16.802
India1680,1680,73.3,16.678
India1681,1681,73.431,16.133
India1682,1682,73.69,15.714
India1769,1769,80.257,15.664
India1770,1770,80.219,15.562
India1771,1771,80.147,15.417
India1772,1772,80.074,15.209
India1773,1773,80.052,15.042
India1774,1774,80.075,14.917
India1779,1779,80.324,15.743
India1780,1780,80.396,15.791
India1781,1781,80.713,15.897
India1782,1782,80.896,15.924
India1783,1783,80.891,16.01
India1784,1784,80.998,15.794
India1785,1785,81.196,16.161
India1786,1786,81.416,16.382
India1787,1787,81.583,16.341
India1788,1788,81.667,16.33
India1789,1789,82.058,16.439
India1790,1790,82.341,16.689
India1791,1791,82.37,16.855
India1792,1792,82.348,17.083
India1793,1793,82.285,16.996
India1794,1794,82.25,16.916
India1795,1795,82.249,16.909
India1796,1796,82.257,16.879
India1797,1797,82.555,17.257
India1798,1798,82.961,17.456
India1799,1799,83.201,17.571
India1800,1800,83.256,17.618
India1801,1801,83.303,17.67
India1802,1802,83.52,17.937
India1803,1803,83.401,17.785
India1804,1804,83.863,18.18
India1806,1806,84.763,19.093
India1807,1807,84.466,18.702
India1763,1763,80.265,13.462
India1764,1764,80.21,13.895
India1765,1765,80.231,13.664
India1766,1766,80.309,13.438
India1767,1767,80.172,13.69
India1768,1768,80.089,13.541
India1775,1775,80.125,14.727
India1776,1776,80.183,14.436
India1777,1777,80.137,14.122
India1778,1778,80.175,13.976
India1687,1687,74.083,14.892
India1688,1688,74.343,14.547
India1689,1689,74.516,14.016
India1690,1690,74.599,13.875
India1691,1691,74.654,13.688
India1692,1692,74.7,13.404
India1693,1693,74.748,13.175
India1694,1694,74.8,12.932
India1695,1695,74.852,12.773
India1696,1696,74.938,12.583
India1683,1683,73.696,15.672
India1684,1684,73.915,15.4
India1685,1685,73.965,15.057
India1686,1686,74.035,14.958
India1741,1741,79.701,10.268
India1748,1748,79.846,10.904
India1749,1749,79.851,11.166
India1750,1750,79.776,11.713
India1751,1751,79.765,11.499
India1752,1752,79.795,11.788
India1753,1753,79.806,11.834
India1754,1754,79.827,11.894
India1755,1755,79.858,11.974
India1756,1756,79.849,11.949
India1757,1757,79.864,12.02
India1758,1758,79.86,11.995
India1761,1761,80.156,12.465
India1762,1762,79.872,12.04
India1759,1759,80.335,13.254
India1760,1760,80.285,13.064
India1732,1732,77.021,8.348
India1733,1733,77.169,8.227
India1734,1734,77.29,8.139
India1735,1735,77.433,8.091
India1736,1736,77.578,8.127
India1737,1737,77.557,8.098
India1738,1738,77.601,8.14
India1739,1739,77.824,8.22
India1740,1740,78.031,8.352
India1742,1742,79.013,9.71
India1743,1743,79.446,9.16
India1744,1744,78.447,9.111
India1745,1745,78.181,8.877
India1746,1746,78.165,8.792
India1747,1747,78.139,8.549
India1697,1697,75.033,12.388
India1698,1698,75.121,12.22
India1699,1699,75.193,12.012
India1700,1700,75.363,11.882
India1701,1701,75.518,11.712
India1702,1702,75.562,11.603
India1703,1703,75.651,11.462
India1704,1704,75.753,11.271
India1705,1705,75.813,11.111
India1706,1706,76.03,10.523
India1707,1707,76.238,10.016
India1708,1708,76.247,10.084
India1709,1709,76.294,9.959
India1710,1710,76.315,9.947
India1711,1711,76.394,9.829
India1712,1712,76.415,9.691
India1713,1713,76.417,9.67
India1714,1714,76.429,9.593
India1715,1715,76.49,9.517
India1716,1716,76.368,9.518
India1717,1717,76.419,9.502
India1718,1718,76.359,9.571
India1719,1719,76.359,9.761
India1720,1720,76.268,9.866
India1721,1721,76.26,9.903
India1722,1722,76.283,9.916
India1723,1723,76.245,9.953
India1724,1724,76.253,9.868
India1725,1725,76.264,9.824
India1726,1726,76.365,9.321
India1727,1727,76.649,9.002
India1728,1728,76.624,8.968
India1729,1729,76.568,8.908
India1730,1730,76.766,8.653
India1731,1731,76.954,8.414
India3222,3222,73.642,10.055
India3223,3223,73.65,10.084
India3224,3224,73.646,10.081
India3225,3225,73.64,10.06
India3226,3226,73.638,10.07
India9528,9528,72.191,11.607
India9529,9529,72.096,11.193
India9533,9533,72.197,10.869
India9534,9534,72.29,10.945
India9535,9535,72.319,10.952
India9536,9536,72.33,10.958
India9541,9541,72.7,11.702
India9545,9545,72.335,10.142
India9546,9546,72.731,11.135
India9547,9547,72.615,10.577
India9548,9548,72.788,11.249
India9550,9550,73.003,11.497
India9557,9557,73.689,10.816
India9558,9558,73.035,8.263
India9559,9559,73.022,8.276
India9560,9560,73.063,8.28
India9561,9561,73.031,8.271
India9562,9562,73.053,8.28
India9563,9563,73.078,8.324
Maldives9564,9564,72.817,7.082
Maldives9565,9565,72.882,7.099
Maldives9566,9566,72.902,7.109
Maldives9569,9569,72.885,6.995
Maldives9570,9570,72.923,7.097
Maldives9571,9571,72.892,6.991
Maldives9572,9572,72.906,6.972
Maldives9573,9573,72.976,7.028
Maldives9577,9577,72.985,6.862
Maldives9580,9580,72.995,6.853
Maldives9574,9574,72.901,6.712
Maldives9575,9575,72.915,6.679
Maldives9576,9576,72.922,6.722
Maldives9578,9578,72.946,6.725
Maldives9579,9579,72.947,6.709
Maldives9581,9581,73.009,6.846
Maldives9586,9586,73.021,6.734
Maldives9588,9588,73.033,6.751
Maldives9592,9592,73.109,6.901
Maldives9593,9593,73.129,6.905
