# MERGE population by country and time period (millions),,
7,REU,1.064100396
7,ROU,16.345455
7,RUS,116.247879
7,SAU,46.213689
7,SDN,111.525257
7,SEN,36.557829
7,SGP,5.886725
7,SLB,1.426435
7,SLE,12.995032
7,SLV,7.594192
7,SOM,44.651787
7,STP,0.341685
7,SUR,0.600714
7,SVN,1.898102
7,SWE,11.315823
7,SYC,0.083601
7,SYR,35.01646
7,TGO,12.800016
7,THA,65.340268
7,TLS,1.520333944
7,TON,0.163941
7,TTO,1.167007
7,TUN,12.018241
7,TUR,88.477803
7,TUV,0.01364267
7,TWN,19.44204261
7,TZA,208.563118
7,UKR,32.356625
7,URY,3.598593
7,USA,438.301859
7,VCT,0.107974
7,VEN,42.997902
7,VNM,96.391441
7,VUT,0.63687
7,WLF,0.019689629
7,WSM,0.260093
7,YEM,80.333648
7,ZAF,57.075821
8,MAR,35.947908
8,ABW,0.145624958
8,AGO,53.886633
8,ALB,2.230411
8,ANT,0.158957
8,ARE,11.241676
8,ARG,50.778148
8,ATG,0.111177
8,AUS,34.54086
8,BEL,12.143734
8,BEN,32.050936
8,BGD,176.611601
8,BGR,4.335742
8,BHR,1.658415
8,BHS,0.448802
8,BIH,2.152186
8,BLZ,0.574658
8,BMU,0.064413
8,BRA,197.206348
8,BRB,0.232911
8,CAN,47.206375
8,CHL,18.475133
8,CHN,1030.032454
8,CIV,52.766217
8,CMR,49.791197
8,COD,197.494991
8,COG,12.52658
8,COL,61.118901
8,COM,2.58787
8,CPV,0.581637
8,CRI,5.514009
8,CUB,7.824182
8,CYP,1.244067
8,DEU,70.228268
8,DJI,1.88947
8,DMA,0.057702
8,DNK,5.954021
8,DOM,12.897183
8,DZA,43.06509
8,ECU,19.42287
8,EGY,128.440901
8,ERI,14.738584
8,ESP,46.280329
8,EST,1.150032
8,FIN,5.722781
8,FJI,1.032899
8,FRA,77.286724
8,FSM,0.139068986
8,GAB,3.512454
8,GBR,74.620435
8,GEO,2.577
8,GHA,63.077459
8,GIN,32.66384
8,GLP,0.526372712
8,GMB,5.543952
8,GNB,4.660169
8,GNQ,1.923121
8,GRC,11.188502
8,GRD,0.081259
8,GTM,42.377002
8,GUY,0.739087
8,GYF,0.328982945
8,HKG,9.892424
8,HND,14.219713
8,HRV,3.435064
8,HTI,15.018881
8,IDN,273.362656
8,IND,1670.461509
8,IRL,6.658139
8,IRQ,124.854165
8,ISL,0.46287
8,ISR,14.435357
8,ITA,55.137356
8,JAM,2.305403
8,JOR,10.103762
8,JPN,94.365146
8,KEN,140.52447
8,KHM,18.134946
8,KIR,0.168816
8,KOR,39.483423
8,KWT,6.072184
8,LBN,4.015352
8,LBR,14.279926
8,LBY,8.643086
8,LKA,21.108788
8,LTU,2.507835
8,LVA,1.684703
8,MAC,0.808403
8,MCO,0.040146447
8,MDG,80.989158
8,MDV,0.34994
8,MEX,136.420918
8,MHL,0.093408785
8,MLT,0.391454
8,MMR,50.349965
8,MNE,0.534636
8,MOZ,69.33505
8,MRT,9.483997
8,MTQ,0.500054076
8,MUS,1.226998
8,MYS,47.239257
8,NAM,3.86027
8,NCL,0.352459168
8,NGA,606.865493
8,NIC,7.78254
8,NLD,17.112215
8,NOR,6.651864
8,NRU,0.013335653
8,NZL,6.093398
8,OMN,3.248604
8,PAK,280.414852
8,PAN,5.31995
8,PER,38.296869
8,PHL,177.081631
8,PLW,0.026318636
8,PNG,17.150019
8,POL,30.458658
8,PRI,3.290503
8,PRK,25.334033
8,PRT,7.446725
8,PYF,0.368495112
8,QAT,2.387501
8,REU,1.106664412
8,ROU,15.567695
8,RUS,113.329574
8,SAU,45.291472
8,SDN,119.024817
8,SEN,39.76836
8,SGP,5.757996
8,SLB,1.522356
8,SLE,13.604387
8,SLV,7.389146
8,SOM,54.003694
8,STP,0.352391
8,SUR,0.585762
8,SVN,1.868481
8,SWE,11.510605
8,SYC,0.079598
8,SYR,34.701145
8,TGO,13.26557
8,THA,62.547492
