MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA-WiC POP,SSP3_v9_130115,ISR,Population,million,,,,,,,,,,,,,7.4184,8.218296445,8.934825371,9.55339528,10.10493644,10.63306033,11.13967267,11.60436749,12.00617661,12.34727514,12.62983421,12.87676223,13.09057151,13.26811605,13.40236266,13.49559397,13.55064976,13.57259379,13.5617187,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,ITA,Population,million,,,,,,,,,,,,,60.550848,61.01966049,60.55608363,59.66321712,58.53568515,57.28237874,55.86639287,54.19345753,52.21323129,49.97126684,47.57765765,45.14958553,42.83022748,40.66436886,38.65093716,36.73360717,34.84839072,32.97252657,31.11175157,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,JAM,Population,million,,,,,,,,,,,,,2.741052,2.817989404,2.925615305,3.052939724,3.17372145,3.279022136,3.375719925,3.47003988,3.563079107,3.648859615,3.72707657,3.805701308,3.887887292,3.973776931,4.061005547,4.149201463,4.240431655,4.339444989,4.447826134,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,JOR,Population,million,,,,,,,,,,,,,6.187227,7.057218791,7.994765496,8.949186328,9.933568629,10.90935229,11.88195054,12.86869836,13.87849054,14.87821526,15.84026527,16.7320731,17.56143084,18.34567083,19.09519252,19.80366808,20.45861368,21.05130123,21.57947304,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,JPN,Population,million,,,,,,,,,,,,,126.53592,125.5556856,123.2105004,119.7396305,115.4743767,110.7938149,105.8439747,100.73155,95.50165214,90.23085387,84.81050599,79.27337282,73.7896909,68.50886869,63.56315963,58.91004645,54.51601649,50.32932014,46.33103601,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,KAZ,Population,million,,,,,,,,,,,,,16.026367,16.89489146,17.73976209,18.47983356,19.13159368,19.75167378,20.39680219,21.02443659,21.59713575,22.08742153,22.52559175,22.93441749,23.33179395,23.70943944,24.04987131,24.34985184,24.6155721,24.85257597,25.06450276,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,KEN,Population,million,,,,,,,,,,,,,40.512682,46.24314527,52.53434108,59.16297497,66.20527832,73.41644898,80.85038479,88.38739183,95.94621982,103.2022151,110.2764653,117.1455225,124.0522992,130.8252716,137.4067531,143.7237868,149.7443304,155.4630838,160.9803508,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,KGZ,Population,million,,,,,,,,,,,,,5.334223,5.653420682,5.996312143,6.335264556,6.6573347,6.959399347,7.242274922,7.503042433,7.739939539,7.948202132,8.13274019,8.305258702,8.465940912,8.613810093,8.751088885,8.882637646,9.011511145,9.137307168,9.257862149,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,KHM,Population,million,,,,,,,,,,,,,14.138255,14.96468912,15.94144315,16.92531167,17.84263275,18.61965792,19.35248298,20.07300876,20.7849936,21.44546944,22.00308274,22.47311487,22.91965868,23.3670012,23.86401305,24.37942255,24.93060544,25.50202066,26.11663949,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,KOR,Population,million,,,,,,,,,,,,,48.183584,48.74400904,48.90773906,48.66885644,48.00708895,46.93701295,45.4196932,43.47021541,41.15776759,38.63200125,36.02944105,33.44025858,30.92005632,28.50103483,26.20066083,24.02129817,21.98626301,20.12701092,18.45279802,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,KWT,Population,million,,,,,,,,,,,,,2.736732,3.148555702,3.503069655,3.823790917,4.154027035,4.485020305,4.804359863,5.101397519,5.375648244,5.634133828,5.887254124,6.129027638,6.363530585,6.594911732,6.823673604,7.043567552,7.24382593,7.414661986,7.552119502,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LAO,Population,million,,,,,,,,,,,,,6.200894,6.681115238,7.225665745,7.795754246,8.33466687,8.812188156,9.244942174,9.675328958,10.11072682,10.51169274,10.85821503,11.1625404,11.43628264,11.71990983,12.03229395,12.35680128,12.6902941,13.01732416,13.35076756,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LBN,Population,million,,,,,,,,,,,,,4.227597,4.403618209,4.58956919,4.775951697,4.94953556,5.088066741,5.198255519,5.290549247,5.372779746,5.443159887,5.498660723,5.537983624,5.570178345,5.606414982,5.65315228,5.712485349,5.783077442,5.862280197,5.949048764,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LBR,Population,million,,,,,,,,,,,,,3.994122,4.83012476,5.691242524,6.562563963,7.476718097,8.401143168,9.341037009,10.30111055,11.2702917,12.2199905,13.14425444,14.03446897,14.87390335,15.65996904,16.38894511,17.02276947,17.56102961,18.00945151,18.37584708,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LBY,Population,million,,,,,,,,,,,,,6.355112,6.958015378,7.54949522,8.09556886,8.616035555,9.137416703,9.677199434,10.21680677,10.72564485,11.17306569,11.56132668,11.91708746,12.27053213,12.63860833,13.01847854,13.39421436,13.75315369,14.09967593,14.44889752,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LCA,Population,million,,,,,,,,,,,,,0.174267,0.183593062,0.193312905,0.20270286,0.211350354,0.218896538,0.225626138,0.231689116,0.237097135,0.241675433,0.245557992,0.248900959,0.251968084,0.25498378,0.258127462,0.261540225,0.265352374,0.269634948,0.274390176,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LKA,Population,million,,,,,,,,,,,,,20.859949,21.77329779,22.63398857,23.46156587,24.25673718,25.00109391,25.696694,26.32042338,26.889635,27.41862429,27.93483802,28.46426816,29.01498945,29.59628958,30.2238403,30.9055296,31.63931044,32.4218822,33.25779249,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LSO,Population,million,,,,,,,,,,,,,2.171317966,2.27477544,2.37576663,2.469323573,2.557855136,2.630444596,2.694768645,2.751680998,2.811104092,2.860282565,2.900878014,2.933572013,2.964350838,2.999538892,3.040290368,3.081255151,3.123996668,3.170458125,3.21762,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LTU,Population,million,,,,,,,,,,,,,3.323611,3.266374716,3.224544679,3.191828751,3.151036853,3.09486156,3.038522755,2.994902288,2.963647415,2.937463808,2.910684051,2.882814915,2.859542481,2.850401828,2.860704465,2.888137446,2.925580706,2.96688933,3.008944839,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LUX,Population,million,,,,,,,,,,,,,0.507448,0.544702293,0.570017436,0.588050134,0.603005141,0.615548991,0.625146417,0.630947005,0.632485223,0.630058005,0.624251954,0.61484593,0.602604847,0.587789174,0.570764961,0.551798462,0.53096388,0.508225522,0.483888139,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,LVA,Population,million,,,,,,,,,,,,,2.25206,2.18697657,2.133311338,2.085395196,2.036665373,1.987387077,1.943639296,1.903935349,1.867471828,1.834628104,1.804433136,1.774661008,1.747850064,1.727619923,1.71594795,1.713023827,1.716505209,1.722864792,1.729839736,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MAC,Population,million,,,,,,,,,,,,,0.543656,0.583510493,0.607646804,0.629445602,0.649112658,0.664459071,0.675910497,0.684545422,0.691478313,0.697304711,0.703018624,0.707767304,0.712186259,0.716517418,0.720789303,0.725645436,0.730710452,0.73528312,0.737970095,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MAR,Population,million,,,,,,,,,,,,,31.951412,33.70056635,35.6436885,37.67385097,39.54556311,41.14023232,42.50967487,43.81003697,45.10791736,46.34732686,47.46926673,48.44972919,49.3362857,50.23452514,51.26090164,52.46937874,53.83397241,55.29641424,56.80981879,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MDA,Population,million,,,,,,,,,,,,,3.572885,3.407464996,3.289488355,3.190702176,3.088786358,2.981380137,2.876597421,2.7805559,2.692029876,2.607347491,2.525477701,2.44939461,2.382995095,2.328901629,2.288173928,2.261143475,2.246337484,2.241536545,2.244910686,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MDG,Population,million,,,,,,,,,,,,,20.713819,23.81617219,27.38290834,31.28709311,35.41527781,39.5857354,43.81356139,48.16266446,52.62004739,57.04883452,61.42674255,65.71721658,69.93777804,74.07897132,78.07252429,81.8914318,85.5246681,88.97904879,92.26702192,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MDV,Population,million,,,,,,,,,,,,,0.315885,0.340104087,0.366413491,0.392199016,0.415847608,0.436761729,0.456613547,0.476480289,0.495876999,0.513056458,0.527132607,0.538301309,0.547405728,0.55510201,0.561829988,0.568452072,0.57622825,0.586388763,0.599194444,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MEX,Population,million,,,,,,,,,,,,,113.423047,120.7936455,128.7986719,137.1783427,145.5178825,153.3640757,160.857,168.1233813,175.1565965,181.808311,188.0866726,194.2516451,200.4183784,206.6044168,212.7511174,218.8562186,224.9843688,231.2389769,237.6485341,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MKD,Population,million,,,,,,,,,,,,,2.060155697,2.09425499,2.127620505,2.156290563,2.181321545,2.199775843,2.215440162,2.232930774,2.253141517,2.273349649,2.292387137,2.304141297,2.312095354,2.320419942,2.330929026,2.342828698,2.354144122,2.363230641,2.36893131,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MLI,Population,million,,,,,,,,,,,,,15.369809,17.99026993,20.93000414,24.13876961,27.64291053,31.24423974,34.84735239,38.44927357,41.96678775,45.32591187,48.50612517,51.53347726,54.34122544,57.00150977,59.43308077,61.6467945,63.63655117,65.39758535,66.95519728,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MLT,Population,million,,,,,,,,,,,,,0.416515,0.424377514,0.43166853,0.43665071,0.439275412,0.439134145,0.437478691,0.435965306,0.43564918,0.436386931,0.43764202,0.438373855,0.438568522,0.438819661,0.440060897,0.442882907,0.447279025,0.452928798,0.459127006,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MMR,Population,million,,,,,,,,,,,,,47.963012,49.44339836,50.92212565,52.35326003,53.53498873,54.1962955,54.5013536,54.50011621,54.43803822,54.26022664,54.09886828,53.87383872,53.73013826,53.6690109,53.78940174,54.19602958,54.74520694,55.49894069,56.38346898,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MNE,Population,million,,,,,,,,,,,,,0.63149,0.642449957,0.654340929,0.664711011,0.673938364,0.681237608,0.687222669,0.692911077,0.699286471,0.706207697,0.713493626,0.719079759,0.723339179,0.727223463,0.731545647,0.736298155,0.740963502,0.744946615,0.747975848,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MNG,Population,million,,,,,,,,,,,,,2.756001,2.978287212,3.202143404,3.404948998,3.582636733,3.747362202,3.918398716,4.095356724,4.26315302,4.407894868,4.533102928,4.650553923,4.774285327,4.906224481,5.036328606,5.159270605,5.274269562,5.382119532,5.488564651,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MOZ,Population,million,,,,,,,,,,,,,23.390765,26.09856923,28.9727145,31.99725971,35.19886141,38.25266457,41.19364932,44.0317268,46.76480163,49.46005404,52.00626651,54.29227423,56.51454734,58.55302094,60.52691973,62.38978525,64.12622573,65.78168805,67.36909341,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MRT,Population,million,,,,,,,,,,,,,3.459773,3.879247705,4.327024549,4.793983996,5.27699406,5.747761317,6.206254315,6.649235595,7.083626761,7.508861303,7.920654782,8.315875241,8.69382838,9.068945984,9.428704197,9.781145181,10.13054647,10.47234627,10.8149882,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MTQ,Population,million,,,,,,,,,,,,,0.405814,0.414913187,0.424212667,0.434143884,0.444076886,0.452670658,0.460013603,0.466658594,0.473536452,0.481217382,0.490358301,0.501127379,0.513534697,0.527317083,0.542005026,0.55763207,0.574241233,0.591925014,0.610532311,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MUS,Population,million,,,,,,,,,,,,,1.299172,1.335305426,1.374720556,1.413901757,1.450005069,1.478452809,1.500530891,1.518710399,1.535522467,1.552210236,1.570456883,1.589620902,1.609849914,1.631866405,1.656869852,1.685951703,1.719565254,1.757699177,1.799813329,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MWI,Population,million,,,,,,,,,,,,,14.900841,17.40673916,20.35887565,23.77259054,27.73200997,32.13870625,37.01873349,42.35493703,48.03741428,53.90577425,59.90632493,65.99550128,72.10539289,78.25573831,84.34505075,90.34361773,96.27844687,102.0797696,107.7794109,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,MYS,Population,million,,,,,,,,,,,,,28.401017,30.80631979,33.32641498,35.91053772,38.51952144,40.9709379,43.25161346,45.42815182,47.58817107,49.73375549,51.8342541,53.82991204,55.70433362,57.48264829,59.20281981,60.88368314,62.53555557,64.14839506,65.71195859,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NAM,Population,million,,,,,,,,,,,,,2.283289,2.47452151,2.658295626,2.841050414,3.020100176,3.180303485,3.324476704,3.457717422,3.585889709,3.707110662,3.818912207,3.917308708,4.009992578,4.09064497,4.173949596,4.252710645,4.322882352,4.396838236,4.470564735,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NCL,Population,million,,,,,,,,,,,,,0.25087,0.270218835,0.288934314,0.306253177,0.323085973,0.338934202,0.354099789,0.369109432,0.384324832,0.399602679,0.414903533,0.429560879,0.443735157,0.457664057,0.471552484,0.485369407,0.498979415,0.51215145,0.524728727,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NER,Population,million,,,,,,,,,,,,,15.511953,18.59263453,22.41254184,27.05031508,32.57707376,38.94002573,46.26462912,54.58736069,63.82121386,73.68733198,83.93881999,94.41907256,105.1929633,116.043576,127.0130603,137.8721274,148.3804748,158.6547179,168.3075761,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NGA,Population,million,,,,,,,,,,,,,158.4231819,180.4433664,205.7350939,234.7398626,268.2757272,305.1482815,345.2919577,388.2695922,433.6835633,479.5383213,525.148731,570.4586471,614.3064093,657.9981445,699.8565412,741.1180327,780.0032252,817.671356,853.597105,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NIC,Population,million,,,,,,,,,,,,,5.788163,6.188234873,6.639274685,7.120564513,7.595430604,8.046237553,8.476148148,8.886510393,9.277361377,9.639632921,9.974771471,10.30347271,10.62671366,10.94518958,11.25902675,11.57038202,11.88105355,12.19496707,12.51366872,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NLD,Population,million,,,,,,,,,,,,,16.612988,16.84789945,16.98987434,17.02969223,16.96309933,16.80562992,16.56090717,16.23843112,15.85670509,15.44697903,15.03028804,14.61509768,14.20066829,13.77578319,13.32196045,12.83829226,12.33151096,11.81443763,11.29517875,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NOR,Population,million,,,,,,,,,,,,,4.883110934,5.099445749,5.271931479,5.403099956,5.5024288,5.572192125,5.615817784,5.636639014,5.635583636,5.615432914,5.575059206,5.511522363,5.430490635,5.332354461,5.215592671,5.078707662,4.924278665,4.755426216,4.574461783,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NPL,Population,million,,,,,,,,,,,,,29.959364,33.13110167,36.81692289,40.70672111,44.64755688,48.54958257,52.56196321,56.7135119,60.9101208,64.96398337,68.80681369,72.46948897,76.00527281,79.43586052,82.75378296,85.97152972,89.13857738,92.29661685,95.44175992,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,NZL,Population,million,,,,,,,,,,,,,4.368136,4.577750098,4.750091691,4.875753221,4.95737447,5.009151886,5.036403611,5.039185839,5.014669305,4.966344581,4.899590856,4.816849664,4.720660596,4.610472072,4.483510564,4.339245065,4.182136448,4.017337235,3.847309656,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,OMN,Population,million,,,,,,,,,,,,,2.782435,3.051754195,3.330387848,3.615851341,3.894598454,4.159498368,4.41753981,4.669523904,4.913994545,5.14313469,5.357539281,5.55932317,5.760503098,5.974590401,6.20837923,6.460063943,6.724152599,6.996465697,7.276009775,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PAK,Population,million,,,,,,,,,,,,,173.593383,191.5353855,212.3320713,234.3692349,256.6062385,278.2931559,300.3680844,323.4361392,347.1378774,370.2388704,391.9633797,412.6384807,432.9434418,453.2736916,473.7029927,493.9540308,513.5917371,532.5924139,551.0681555,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PAN,Population,million,,,,,,,,,,,,,3.51682,3.787806469,4.068958808,4.35438496,4.641161256,4.911803804,5.169589705,5.41792239,5.659287259,5.88742409,6.102058074,6.30631312,6.503089825,6.69376687,6.877775304,7.055158917,7.228371961,7.399996732,7.571080022,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PER,Population,million,,,,,,,,,,,,,29.076512,30.65310937,32.36333907,34.1674278,35.93001246,37.54022705,38.99795669,40.3333915,41.55760973,42.65875766,43.65204774,44.5923576,45.48827245,46.35528564,47.20527901,48.05525462,48.91755522,49.81119701,50.74128519,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PHL,Population,million,,,,,,,,,,,,,93.260798,102.0873619,112.0484423,122.5233511,133.1688715,143.4203327,153.4366189,163.4322387,173.5195959,183.3590295,192.8290943,201.8870608,210.5791432,218.9230775,226.945049,234.6314405,241.9552199,248.862829,255.2773867,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PNG,Population,million,,,,,,,,,,,,,6.858266,7.583670744,8.355371727,9.160798374,9.984757856,10.76678174,11.49956687,12.19161096,12.85906133,13.48059854,14.06251308,14.59668958,15.07244794,15.51062289,15.90639504,16.26896563,16.59703949,16.89826252,17.16887526,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,POL,Population,million,,,,,,,,,,,,,38.27666,38.2361964,37.94702649,37.35609338,36.43373437,35.25255513,33.91482872,32.51142354,31.07929396,29.60900866,28.04829607,26.37343729,24.62809675,22.91280463,21.31830432,19.87543381,18.56584196,17.34401271,16.17098465,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PRI,Population,million,,,,,,,,,,,,,3.749009,3.740549991,3.753937806,3.777994935,3.788406989,3.779395181,3.756906933,3.726163414,3.690872719,3.650496997,3.607234873,3.567909903,3.535407303,3.511297565,3.495708094,3.488321974,3.489075506,3.498973961,3.518909448,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PRK,Population,million,,,,,,,,,,,,,24.346229,24.91858602,25.48543365,25.99468792,26.33870739,26.44608169,26.40170925,26.270839,26.12170243,25.93855975,25.70717228,25.42921971,25.13717743,24.8736504,24.6588702,24.48356119,24.33417652,24.21531322,24.14722726,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PRT,Population,million,,,,,,,,,,,,,10.675572,10.73200749,10.70238266,10.5894368,10.43412351,10.25828979,10.05036038,9.797454031,9.494650057,9.149763886,8.778897508,8.388086002,7.991259343,7.603168751,7.231902116,6.87830923,6.53319352,6.192327441,5.857043999,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PRY,Population,million,,,,,,,,,,,,,6.454548,7.031971663,7.65506329,8.300248102,8.942059916,9.554795906,10.14892258,10.73447158,11.30857058,11.85798404,12.37640001,12.8675361,13.33779257,13.79734649,14.24553477,14.68540489,15.11674481,15.53700986,15.94417898,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PSE,Population,million,,,,,,,,,,,,,4.039192,4.542383009,5.093297646,5.693580211,6.31123443,6.916125751,7.511284739,8.110941692,8.72624299,9.345572348,9.959543279,10.58005384,11.21149217,11.86117205,12.53159817,13.21977417,13.92168529,14.63614593,15.36407907,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,PYF,Population,million,,,,,,,,,,,,,0.270764,0.286991536,0.304108045,0.321064494,0.337038272,0.351504479,0.365460576,0.3795447,0.393899414,0.408002221,0.421970524,0.436315091,0.451463088,0.467654809,0.484872737,0.503117,0.522518607,0.543153724,0.56492678,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,QAT,Population,million,,,,,,,,,,,,,1.758793,2.235930989,2.449585879,2.62506979,2.789786758,2.94496979,3.090475002,3.220651358,3.329261936,3.415672697,3.485677988,3.537495197,3.57724764,3.612668822,3.650607571,3.692737644,3.733886313,3.76499424,3.777539862,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,REU,Population,million,,,,,,,,,,,,,0.846068,0.898058553,0.951379668,1.005424407,1.060304828,1.113582388,1.165936162,1.218040747,1.270787334,1.324310179,1.379665063,1.437612657,1.498601262,1.562537733,1.629371783,1.699371491,1.773079409,1.85060735,1.931925803,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,ROU,Population,million,,,,,,,,,,,,,21.486371,21.20299296,20.95578729,20.68767098,20.38111021,20.02827543,19.65487541,19.27270649,18.87498279,18.4367764,17.96332191,17.4936865,17.08732519,16.78247388,16.58796537,16.48834383,16.45918672,16.47449397,16.51947471,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,RUS,Population,million,,,,,,,,,,,,,142.958164,142.6233644,141.7825709,140.159932,138.2706138,136.4763741,135.2573905,134.5980532,134.3151841,134.3188088,134.6288048,135.2391692,136.352288,138.0025016,140.0187659,142.2300248,144.5242053,146.8164921,149.0323489,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,RWA,Population,million,,,,,,,,,,,,,10.624005,12.27905585,14.04244447,15.84887324,17.7688034,19.76441958,21.87693684,24.03543467,26.17689114,28.2354934,30.18036652,32.11951328,34.01966258,35.8758421,37.64776664,39.31120622,40.86417921,42.31599996,43.67558049,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SAU,Population,million,,,,,,,,,,,,,27.448086,31.05740145,34.70829009,38.24067756,41.8454454,45.44409162,49.05807011,52.67848855,56.28918723,59.83062191,63.31070086,66.69272709,70.03659001,73.37307367,76.67170637,79.85972645,82.8767434,85.67884705,88.2390577,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SDN,Population,million,,,,,,,,,,,,,43.551941,49.05463742,55.03501015,61.36397818,67.89530555,74.2806009,80.51245479,86.62186178,92.64922045,98.39988971,103.8855225,109.0357618,113.8156477,118.3334847,122.6725571,126.6618632,130.4255353,133.8332836,136.9602309,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SEN,Population,million,,,,,,,,,,,,,12.433728,14.25734279,16.3557985,18.65774465,21.14060343,23.69300702,26.32719813,29.02577193,31.77928125,34.53584572,37.26898122,40.04242523,42.85345235,45.69631436,48.58546031,51.49817651,54.42912944,57.3701544,60.33840786,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SGP,Population,million,,,,,,,,,,,,,5.086418,5.467637531,5.636499786,5.775302778,5.899786509,5.983722827,6.020118604,6.020423795,6.006367176,5.99130242,5.980745989,5.955683011,5.912476566,5.855165565,5.792842202,5.733244559,5.676312941,5.616412375,5.547415652,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SLB,Population,million,,,,,,,,,,,,,0.538148,0.60646131,0.677989862,0.752097278,0.828312726,0.903843122,0.977682829,1.049746542,1.119715232,1.187412441,1.25312132,1.31614221,1.375015368,1.430413474,1.483138467,1.532093667,1.579062589,1.623937955,1.668323507,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SLE,Population,million,,,,,,,,,,,,,5.867536,6.607940997,7.369723147,8.143455909,8.946812203,9.732735784,10.49084938,11.22476191,11.93211636,12.60091584,13.22236176,13.78621445,14.29615974,14.74399568,15.15345503,15.51275681,15.82789755,16.11306915,16.3538075,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SLV,Population,million,,,,,,,,,,,,,6.192993,6.400571026,6.67584886,6.991329808,7.293206144,7.572119795,7.839434156,8.098128004,8.347277491,8.575364685,8.779909758,8.977022963,9.169746974,9.360719959,9.555662038,9.75947739,9.978686963,10.21959386,10.48710679,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SOM,Population,million,,,,,,,,,,,,,9.330872,10.48968397,11.84393301,13.4570046,15.27079617,17.1381574,19.02136307,20.87818323,22.72074549,24.50820973,26.27098789,27.98071368,29.65238412,31.27291174,32.84618147,34.37533833,35.83146848,37.26757733,38.59565456,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SRB,Population,million,,,,,,,,,,,,,9.856222,9.788984203,9.756077239,9.742855593,9.748541113,9.743052721,9.722712899,9.700522997,9.696065425,9.710602283,9.742579397,9.761866088,9.772483311,9.787931309,9.819257326,9.867561324,9.922257833,9.971392002,10.01067674,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,STP,Population,million,,,,,,,,,,,,,0.165406987,0.178077436,0.192264759,0.208152903,0.224100029,0.238957144,0.252666851,0.265519867,0.277876729,0.289398414,0.299721633,0.309377245,0.318538212,0.327467869,0.336316205,0.345118589,0.353833236,0.36279558,0.371703668,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SUR,Population,million,,,,,,,,,,,,,0.524636,0.551407624,0.580943175,0.61242946,0.64411651,0.673090847,0.699645307,0.725265936,0.751315785,0.777433146,0.802943244,0.827350602,0.851063208,0.87484589,0.899095159,0.923744567,0.947959247,0.971390564,0.994068337,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SVK,Population,million,,,,,,,,,,,,,5.462119,5.508836945,5.518970531,5.47971052,5.38934495,5.257693421,5.100068737,4.928047719,4.742910936,4.542236166,4.321844968,4.079767857,3.827943477,3.581993186,3.352475516,3.141347518,2.945326912,2.758135916,2.575688796,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SVN,Population,million,,,,,,,,,,,,,2.02968,2.051810653,2.053387112,2.033834718,1.999891695,1.958801538,1.913505193,1.863824616,1.808382491,1.747672696,1.68321051,1.615483769,1.547193406,1.479517223,1.41311299,1.34784264,1.283018277,1.217729294,1.151185508,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SWE,Population,million,,,,,,,,,,,,,9.37968465,9.681454452,9.912099648,10.05734066,10.11902539,10.13164085,10.1266984,10.11270982,10.07966877,10.01526333,9.915155926,9.774434742,9.60716412,9.41653165,9.199417405,8.951301357,8.679489466,8.387086687,8.075366219,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SWZ,Population,million,,,,,,,,,,,,,1.186056,1.267632025,1.336269437,1.395183783,1.4489139,1.495415632,1.537977803,1.581836359,1.620328951,1.655130353,1.688431174,1.714774202,1.747102879,1.785491816,1.828022838,1.874819153,1.921748903,1.971425353,2.021860305,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,SYR,Population,million,,,,,,,,,,,,,20.410606,22.41853107,24.69890131,27.19313867,29.79298215,32.29372443,34.66809999,36.99488656,39.37675813,41.77843716,44.12296937,46.36137526,48.50422231,50.60692384,52.71548826,54.83278462,56.94024017,59.03357443,61.12925643,,,,,,,,,,
