seg,segID
UnitedKingdom8514,8514
UnitedKingdom8790,8790
UnitedKingdom8630,8630
UnitedKingdom8616,8616
UnitedKingdom8621,8621
UnitedKingdom8622,8622
UnitedKingdom8623,8623
UnitedKingdom8624,8624
UnitedKingdom8625,8625
UnitedKingdom8626,8626
UnitedKingdom8635,8635
UnitedKingdom8636,8636
UnitedKingdom8637,8637
UnitedKingdom8642,8642
UnitedKingdom8643,8643
UnitedKingdom8654,8654
UnitedKingdom8655,8655
UnitedKingdom8656,8656
UnitedKingdom8657,8657
UnitedKingdom8791,8791
UnitedKingdom8688,8688
UnitedKingdom8689,8689
UnitedKingdom8690,8690
UnitedKingdom8691,8691
UnitedKingdom8679,8679
UnitedKingdom8692,8692
UnitedKingdom8601,8601
UnitedKingdom8602,8602
UnitedKingdom8603,8603
UnitedKingdom8604,8604
UnitedKingdom8605,8605
UnitedKingdom8606,8606
UnitedKingdom8607,8607
UnitedKingdom8608,8608
UnitedKingdom8609,8609
UnitedKingdom8610,8610
UnitedKingdom8611,8611
UnitedKingdom8612,8612
UnitedKingdom8613,8613
UnitedKingdom8614,8614
UnitedKingdom8615,8615
UnitedKingdom8617,8617
UnitedKingdom8618,8618
UnitedKingdom8619,8619
UnitedKingdom8658,8658
UnitedKingdom8659,8659
UnitedKingdom8660,8660
UnitedKingdom8661,8661
UnitedKingdom8662,8662
UnitedKingdom8663,8663
UnitedKingdom8664,8664
UnitedKingdom8665,8665
UnitedKingdom8666,8666
UnitedKingdom8667,8667
UnitedKingdom8668,8668
UnitedKingdom8669,8669
UnitedKingdom8670,8670
UnitedKingdom8671,8671
UnitedKingdom8672,8672
UnitedKingdom8673,8673
UnitedKingdom8674,8674
UnitedKingdom8675,8675
UnitedKingdom8676,8676
UnitedKingdom8677,8677
UnitedKingdom8678,8678
UnitedKingdom8693,8693
UnitedKingdom8694,8694
UnitedKingdom8695,8695
UnitedKingdom8696,8696
UnitedKingdom8697,8697
UnitedKingdom8698,8698
UnitedKingdom8699,8699
UnitedKingdom8700,8700
UnitedKingdom8701,8701
UnitedKingdom8702,8702
UnitedKingdom8703,8703
UnitedKingdom8704,8704
UnitedKingdom8705,8705
UnitedKingdom8706,8706
UnitedKingdom8707,8707
UnitedKingdom8708,8708
UnitedKingdom8709,8709
UnitedKingdom8710,8710
UnitedKingdom8711,8711
UnitedKingdom8712,8712
UnitedKingdom8713,8713
UnitedKingdom8714,8714
UnitedKingdom8715,8715
UnitedKingdom8716,8716
UnitedKingdom8717,8717
UnitedKingdom8718,8718
UnitedKingdom8719,8719
UnitedKingdom8720,8720
UnitedKingdom8721,8721
UnitedKingdom8722,8722
UnitedKingdom8723,8723
UnitedKingdom8724,8724
UnitedKingdom8725,8725
UnitedKingdom8726,8726
UnitedKingdom8727,8727
UnitedKingdom8728,8728
UnitedKingdom8729,8729
UnitedKingdom8730,8730
UnitedKingdom8732,8732
UnitedKingdom8733,8733
UnitedKingdom8734,8734
UnitedKingdom8735,8735
UnitedKingdom8736,8736
UnitedKingdom8737,8737
UnitedKingdom8738,8738
UnitedKingdom8739,8739
UnitedKingdom8740,8740
UnitedKingdom8742,8742
UnitedKingdom8743,8743
UnitedKingdom8744,8744
UnitedKingdom8746,8746
UnitedKingdom8747,8747
UnitedKingdom8749,8749
UnitedKingdom8750,8750
UnitedKingdom8829,8829
UnitedKingdom8830,8830
UnitedKingdom8831,8831
UnitedKingdom8832,8832
UnitedKingdom8833,8833
UnitedKingdom8834,8834
UnitedKingdom8835,8835
UnitedKingdom8731,8731
UnitedKingdom8741,8741
UnitedKingdom8745,8745
UnitedKingdom8748,8748
UnitedKingdom8751,8751
UnitedKingdom8752,8752
UnitedKingdom8753,8753
UnitedKingdom8754,8754
UnitedKingdom8755,8755
UnitedKingdom8756,8756
UnitedKingdom8757,8757
UnitedKingdom8758,8758
UnitedKingdom8759,8759
UnitedKingdom8760,8760
UnitedKingdom8761,8761
UnitedKingdom8762,8762
UnitedKingdom8763,8763
UnitedKingdom8764,8764
UnitedKingdom8765,8765
UnitedKingdom8766,8766
UnitedKingdom8767,8767
UnitedKingdom8768,8768
UnitedKingdom8769,8769
UnitedKingdom8770,8770
UnitedKingdom8771,8771
UnitedKingdom8772,8772
UnitedKingdom8773,8773
UnitedKingdom8774,8774
UnitedKingdom8775,8775
UnitedKingdom8776,8776
UnitedKingdom8777,8777
UnitedKingdom8778,8778
UnitedKingdom8779,8779
UnitedKingdom8780,8780
UnitedKingdom8781,8781
UnitedKingdom8782,8782
UnitedKingdom8783,8783
UnitedKingdom8839,8839
Albania489,489
Albania490,490
Albania491,491
Albania492,492
Albania494,494
Albania493,493
Albania495,495
Albania496,496
Albania497,497
Albania498,498
Albania499,499
Albania500,500
Albania501,501
Albania502,502
Albania503,503
BosniaandHerzegovina486,486
Bulgaria558,558
Bulgaria556,556
Bulgaria557,557
Bulgaria555,555
Canada3386,3386
Canada5045,5045
Canada3488,3488
Canada3490,3490
Canada3494,3494
Canada7794,7794
Canada7795,7795
Canada7796,7796
Canada7797,7797
Canada7798,7798
Canada7799,7799
Canada7800,7800
Canada7801,7801
Canada7802,7802
Canada4060,4060
Canada4046,4046
Canada4057,4057
Canada4061,4061
Canada4062,4062
Canada4063,4063
Canada4064,4064
Canada4066,4066
Canada4067,4067
Canada7912,7912
Canada7913,7913
Canada7914,7914
Canada7929,7929
Canada4047,4047
Canada4058,4058
Canada4059,4059
Canada4048,4048
Canada4049,4049
Canada4050,4050
Canada4051,4051
Canada4052,4052
Canada4053,4053
Canada4054,4054
Canada4055,4055
Canada4056,4056
Canada5455,5455
Canada5508,5508
Canada5456,5456
Canada5578,5578
Canada5674,5674
Canada6373,6373
Canada5160,5160
Canada5161,5161
Canada5162,5162
Canada5285,5285
Canada5295,5295
Canada5159,5159
Canada5324,5324
Canada5325,5325
Canada5326,5326
Canada5327,5327
Canada5328,5328
Canada5329,5329
Canada5330,5330
Canada5331,5331
Canada5351,5351
Canada3442,3442
Canada3444,3444
Canada3445,3445
Canada5332,5332
Canada5333,5333
Canada5334,5334
Canada5355,5355
Canada5356,5356
Canada5363,5363
Canada5369,5369
Canada5371,5371
Canada5376,5376
Canada5390,5390
Canada5392,5392
Canada5394,5394
Canada5395,5395
Canada5398,5398
Canada3446,3446
Canada3447,3447
Canada3448,3448
Canada5391,5391
Canada5393,5393
Canada5413,5413
Canada5463,5463
Canada5475,5475
Canada5473,5473
Canada5474,5474
Canada5476,5476
Canada5501,5501
Canada5504,5504
Canada5416,5416
Canada5417,5417
Canada5478,5478
Canada5479,5479
Canada5556,5556
Canada5632,5632
Canada5477,5477
Canada5480,5480
Canada5626,5626
Canada5654,5654
Canada5483,5483
Canada6370,6370
Canada6790,6790
Canada6805,6805
Canada6819,6819
Canada6880,6880
Canada7276,7276
Canada5488,5488
Canada3409,3409
Canada5150,5150
Canada3411,3411
Canada3412,3412
Canada5151,5151
Canada5275,5275
Canada5276,5276
Canada5277,5277
Canada5278,5278
Canada5279,5279
Canada5280,5280
Canada5281,5281
Canada5282,5282
Canada3413,3413
Canada3414,3414
Canada3415,3415
Canada3416,3416
Canada3417,3417
Canada3418,3418
Canada3419,3419
Canada3427,3427
Canada5283,5283
Canada5284,5284
Canada5286,5286
Canada5287,5287
Canada5288,5288
Canada5289,5289
Canada5290,5290
Canada5291,5291
Canada5292,5292
Canada5293,5293
Canada5294,5294
Canada5318,5318
Canada3429,3429
Canada5320,5320
Canada5338,5338
Canada5342,5342
Canada5345,5345
Canada5352,5352
Canada5354,5354
Canada3431,3431
Canada3432,3432
Canada3433,3433
Canada3436,3436
Canada3437,3437
Canada5370,5370
Canada5372,5372
Canada5373,5373
Canada5374,5374
Canada5375,5375
Canada5389,5389
Canada5399,5399
Canada5407,5407
Canada3438,3438
Canada3440,3440
Canada3449,3449
Canada3450,3450
Canada3485,3485
Canada5419,5419
Canada5420,5420
Canada5421,5421
Canada5464,5464
Canada5465,5465
Canada5467,5467
Canada5468,5468
Canada3457,3457
Canada3458,3458
Canada3459,3459
Canada3460,3460
Canada3461,3461
Canada3468,3468
Canada3484,3484
Canada3542,3542
Canada5503,5503
Canada5511,5511
Canada5515,5515
Canada3462,3462
Canada3463,3463
Canada3464,3464
Canada3465,3465
Canada3466,3466
Canada3467,3467
Canada5513,5513
Canada5517,5517
Canada5521,5521
Canada5522,5522
Canada5524,5524
Canada5525,5525
Canada5526,5526
Canada5528,5528
Canada5617,5617
Canada5481,5481
Canada5482,5482
Canada5484,5484
Canada5485,5485
Canada5656,5656
Canada5665,5665
Canada5666,5666
Canada5677,5677
Canada5881,5881
Canada6122,6122
Canada6458,6458
Canada6561,6561
Canada6735,6735
Canada6808,6808
Canada5490,5490
Canada5491,5491
Canada5492,5492
Canada5493,5493
Canada7345,7345
Canada7347,7347
Canada7352,7352
Canada7498,7498
Canada7517,7517
Canada7539,7539
Canada7540,7540
Canada7541,7541
Canada7613,7613
Canada7633,7633
Canada7647,7647
Canada7649,7649
Canada7661,7661
Canada7662,7662
Canada3545,3545
Canada3562,3562
Canada3563,3563
Canada3564,3564
Canada5422,5422
Canada5460,5460
Canada5470,5470
Canada5510,5510
Canada5512,5512
Canada5514,5514
Canada5486,5486
Canada5885,5885
Canada5938,5938
Canada5947,5947
Canada6031,6031
Canada6266,6266
Canada5487,5487
Canada5489,5489
Canada5498,5498
Canada6798,6798
Canada6825,6825
Canada6833,6833
Canada6838,6838
Canada7261,7261
Canada7327,7327
Canada5494,5494
Canada5495,5495
Canada5496,5496
Canada5497,5497
Canada7568,7568
Canada7586,7586
Canada7587,7587
Canada7588,7588
Canada7589,7589
Canada7590,7590
Canada7606,7606
Canada7608,7608
Canada7609,7609
Canada7611,7611
Canada7615,7615
Canada7607,7607
Canada7614,7614
Canada7617,7617
Canada7621,7621
Canada7626,7626
Canada7631,7631
Canada7634,7634
Canada3609,3609
Canada7353,7353
Canada5902,5902
Canada6093,6093
Canada6056,6056
Canada6124,6124
Canada6269,6269
Canada3702,3702
Canada5102,5102
Canada3453,3453
Canada3454,3454
Canada3455,3455
Canada3456,3456
Canada5101,5101
Canada5104,5104
Canada5107,5107
Canada5109,5109
Canada5110,5110
Canada3469,3469
Canada5111,5111
Canada5112,5112
Canada5113,5113
Canada5114,5114
Canada5116,5116
Canada5117,5117
Canada5118,5118
Canada5119,5119
Canada5121,5121
Canada5122,5122
Canada5123,5123
Canada5124,5124
Canada5125,5125
Canada5126,5126
Canada5127,5127
Canada5128,5128
Canada5129,5129
Canada5130,5130
Canada5131,5131
Canada5133,5133
Canada5134,5134
Canada5135,5135
Canada5136,5136
Canada5163,5163
Canada5164,5164
Canada5182,5182
Canada5186,5186
Canada5187,5187
Canada5188,5188
Canada5224,5224
Canada5225,5225
Canada5226,5226
Canada3471,3471
Canada5189,5189
Canada5190,5190
Canada5165,5165
Canada5183,5183
Canada5185,5185
Canada5222,5222
Canada3470,3470
Canada3472,3472
Canada3473,3473
Canada3474,3474
Canada3475,3475
Canada3476,3476
Canada3477,3477
Canada3478,3478
Canada3479,3479
Canada3480,3480
Canada3481,3481
Canada3482,3482
Canada3483,3483
Canada3486,3486
Canada3487,3487
Canada3491,3491
Canada3492,3492
Canada3493,3493
Canada5200,5200
Canada5201,5201
Canada5205,5205
Canada5219,5219
Canada5220,5220
Canada5223,5223
Canada5227,5227
Canada5228,5228
Canada5229,5229
Canada5230,5230
Canada5231,5231
Canada5232,5232
Canada5233,5233
Canada5234,5234
Canada4037,4037
Canada4038,4038
Canada4042,4042
Canada4073,4073
Canada4075,4075
Canada4076,4076
Canada4077,4077
Canada4043,4043
Canada4070,4070
Canada4071,4071
Canada4072,4072
Canada7731,7731
Croatia484,484
Croatia485,485
Croatia487,487
Croatia9088,9088
Croatia9091,9091
Croatia9089,9089
Croatia9095,9095
Croatia9097,9097
Croatia9112,9112
Croatia9128,9128
Croatia9132,9132
Croatia9136,9136
Croatia9142,9142
Denmark9018,9018
Denmark9022,9022
Denmark9023,9023
Denmark9025,9025
Denmark9026,9026
Denmark9027,9027
Denmark9028,9028
Denmark9029,9029
Denmark9030,9030
Denmark9031,9031
Denmark9032,9032
Finland2921,2921
Finland2922,2922
Finland2923,2923
Finland2924,2924
France8991,8991
France8992,8992
France8993,8993
France8994,8994
France8995,8995
France8996,8996
France8997,8997
France8998,8998
France8999,8999
France9000,9e3
France9001,9001
Greece9238,9238
Italy479,479
Italy476,476
Italy477,477
Italy478,478
Italy480,480
Italy9007,9007
Italy9008,9008
Italy9009,9009
Italy9010,9010
Italy9011,9011
Italy9012,9012
Italy9013,9013
Italy9014,9014
Italy9015,9015
Italy9016,9016
KoreaRep11206,11206
KoreaRep11207,11207
Poland3000,3e3
Poland3002,3002
Poland2992,2992
Poland2993,2993
Poland2994,2994
Poland2995,2995
Poland2996,2996
Poland2990,2990
Poland2998,2998
Poland2997,2997
Poland2999,2999
Romania559,559
Romania564,564
Romania563,563
Romania560,560
Romania561,561
Romania562,562
RussianFederation2989,2989
RussianFederation2991,2991
Slovenia481,481
Slovenia483,483
Slovenia482,482
Spain8910,8910
Spain8913,8913
Spain8854,8854
Spain8855,8855
Spain8856,8856
Spain8858,8858
Spain8890,8890
Spain8891,8891
Spain8892,8892
Spain8893,8893
Spain8894,8894
Spain8895,8895
Spain8896,8896
Spain8909,8909
Spain8911,8911
Spain8912,8912
Sweden2920,2920
Ukraine565,565
UnitedStates3489,3489
UnitedStates3495,3495
Yugoslavia488,488
Denmark3051,3051
Denmark3052,3052
Denmark3053,3053
Denmark3054,3054
Denmark3055,3055
Denmark3059,3059
Denmark8924,8924
Denmark8926,8926
Denmark8927,8927
Denmark8928,8928
Denmark8929,8929
Denmark3056,3056
Denmark3057,3057
Denmark3058,3058
Denmark8930,8930
Denmark8931,8931
Denmark8932,8932
Denmark8987,8987
Denmark3060,3060
Denmark8923,8923
Denmark8925,8925
Denmark8933,8933
Denmark3046,3046
Denmark3049,3049
Denmark3047,3047
Denmark3048,3048
Denmark3050,3050
Denmark8977,8977
Denmark3061,3061
Denmark3062,3062
Denmark3035,3035
Denmark3039,3039
Denmark3040,3040
Denmark3041,3041
Denmark3042,3042
Denmark3043,3043
Denmark3044,3044
Denmark3045,3045
Denmark9019,9019
Denmark9020,9020
Denmark9021,9021
Denmark9035,9035
Denmark9033,9033
Denmark9034,9034
Denmark9037,9037
Denmark9039,9039
Denmark9040,9040
Denmark3063,3063
Denmark3064,3064
Denmark3065,3065
Denmark3066,3066
Denmark3067,3067
Denmark3068,3068
Denmark3069,3069
Denmark3070,3070
Denmark3071,3071
Denmark3072,3072
Denmark9024,9024
Denmark9036,9036
Denmark9038,9038
Denmark8978,8978
Denmark8979,8979
Denmark8980,8980
Denmark8981,8981
Denmark8982,8982
Denmark8983,8983
Denmark8984,8984
Denmark8985,8985
Denmark8988,8988
Denmark8976,8976
Denmark9063,9063
Denmark9064,9064
Denmark9065,9065
Denmark8943,8943
Denmark3036,3036
Denmark3037,3037
Denmark3038,3038
Denmark8939,8939
Denmark8940,8940
Denmark8941,8941
Denmark8942,8942
Denmark9045,9045
Denmark9041,9041
Denmark9044,9044
Finland9220,9220
Finland2925,2925
Finland2926,2926
Finland2927,2927
Finland2928,2928
Finland2929,2929
Finland2930,2930
Finland2931,2931
Finland2932,2932
Finland2933,2933
Finland9144,9144
Finland9201,9201
Finland2940,2940
Finland2941,2941
Finland2942,2942
Finland2943,2943
Finland2934,2934
Finland2935,2935
Finland2936,2936
Finland2937,2937
Finland9191,9191
Finland9196,9196
Finland9198,9198
Finland9202,9202
Finland2938,2938
Finland2939,2939
Finland9207,9207
Finland9212,9212
France3,3
France6,6
France3219,3219
France3220,3220
France3221,3221
France4,4
France5,5
France7,7
France8,8
France9,9
France10,10
France11,11
France12,12
France13,13
France14,14
France19,19
France15,15
France16,16
France20,20
France21,21
France22,22
France23,23
France24,24
France25,25
France26,26
France27,27
France28,28
France29,29
France30,30
France31,31
France32,32
France359,359
France360,360
France361,361
France362,362
France363,363
France364,364
France365,365
France366,366
France367,367
France368,368
France369,369
France370,370
France371,371
France372,372
France373,373
France374,374
France375,375
France376,376
France401,401
France377,377
France378,378
France379,379
France380,380
France381,381
France382,382
France383,383
France384,384
France385,385
France386,386
France387,387
France388,388
France389,389
France390,390
France391,391
France392,392
France393,393
France394,394
France395,395
France396,396
France397,397
France398,398
France400,400
Germany3019,3019
Germany3031,3031
Germany3001,3001
Germany3004,3004
Germany3005,3005
Germany3006,3006
Germany3007,3007
Germany3008,3008
Germany3009,3009
Germany3010,3010
Germany3011,3011
Germany3012,3012
Germany3013,3013
Germany3014,3014
Germany3015,3015
Germany3016,3016
Germany3017,3017
Germany3018,3018
Germany3020,3020
Germany3021,3021
Germany3022,3022
Germany3023,3023
Germany3024,3024
Germany3025,3025
Germany9053,9053
Germany9054,9054
Germany9055,9055
Italy470,470
Italy471,471
Italy472,472
Italy473,473
Italy474,474
Italy475,475
Italy468,468
Italy463,463
Italy464,464
Italy465,465
Italy466,466
Italy402,402
Italy403,403
Italy404,404
Italy405,405
Italy406,406
Italy407,407
Italy408,408
Italy409,409
Italy410,410
Italy411,411
Italy412,412
Italy413,413
Italy414,414
Italy415,415
Italy416,416
Italy9046,9046
Italy459,459
Italy460,460
Italy458,458
Italy444,444
Italy445,445
Italy446,446
Italy447,447
Italy448,448
Italy449,449
Italy450,450
Italy451,451
Italy452,452
Italy453,453
Italy454,454
Italy455,455
Italy456,456
Italy457,457
Italy421,421
Italy422,422
Italy423,423
Italy424,424
Italy425,425
Italy426,426
Italy427,427
Italy428,428
Italy429,429
Italy430,430
Italy431,431
Italy432,432
Italy433,433
Italy443,443
Italy434,434
Italy442,442
Italy435,435
Italy436,436
Italy437,437
Italy438,438
Italy439,439
Italy440,440
Italy441,441
Italy9071,9071
Italy9072,9072
Italy9074,9074
Italy9075,9075
Italy9076,9076
Italy9077,9077
Italy9073,9073
Italy9078,9078
Italy9079,9079
Italy9080,9080
Italy9081,9081
Italy9082,9082
Italy9083,9083
Italy9084,9084
Italy9085,9085
Italy461,461
Italy417,417
Italy418,418
Italy419,419
Italy420,420
Italy462,462
Italy467,467
Italy469,469
Italy9059,9059
Monaco399,399
Norway2751,2751
Norway2847,2847
Poland3003,3003
Portugal249,249
RussianFederation2944,2944
RussianFederation2744,2744
Spain358,358
Spain322,322
Spain325,325
Spain326,326
Spain327,327
Spain328,328
Spain329,329
Spain330,330
Spain331,331
Spain332,332
Spain333,333
Spain334,334
Spain335,335
Spain336,336
Spain337,337
Spain338,338
Spain339,339
Spain340,340
Spain341,341
Spain342,342
Spain343,343
Spain344,344
Spain345,345
Spain346,346
Spain347,347
Spain348,348
Spain349,349
Spain350,350
Spain351,351
Spain352,352
Spain353,353
Spain354,354
Spain355,355
Spain356,356
Spain357,357
Spain316,316
Spain317,317
Spain320,320
Spain321,321
Spain323,323
Spain324,324
Spain293,293
Spain296,296
Spain297,297
Spain298,298
Spain299,299
Spain300,300
Spain301,301
Spain302,302
Spain304,304
Spain305,305
Spain306,306
Spain307,307
Spain308,308
Spain309,309
Spain310,310
Spain311,311
Spain312,312
Spain313,313
Spain314,314
Spain315,315
Spain318,318
Spain319,319
Spain303,303
Spain288,288
Spain289,289
Spain290,290
Spain291,291
Spain292,292
Spain294,294
Spain295,295
Spain250,250
Spain251,251
Spain252,252
Spain253,253
Spain254,254
Spain255,255
Spain256,256
Spain257,257
Spain258,258
Spain259,259
Spain260,260
Spain261,261
Spain262,262
Spain263,263
Spain264,264
Spain265,265
Spain266,266
Spain267,267
Spain268,268
Spain269,269
Spain271,271
Spain272,272
Spain273,273
Spain274,274
Spain275,275
Spain276,276
Spain277,277
Spain278,278
Spain279,279
Spain280,280
Spain281,281
Spain282,282
Spain283,283
Spain284,284
Spain285,285
Spain286,286
Spain287,287
Sweden2918,2918
Sweden2919,2919
Sweden2917,2917
Sweden2916,2916
Sweden9092,9092
Sweden2848,2848
Sweden2849,2849
Sweden2850,2850
Sweden2851,2851
Sweden2852,2852
Sweden2853,2853
Sweden2854,2854
Sweden2855,2855
Sweden2856,2856
Sweden9003,9003
Sweden9005,9005
Sweden2871,2871
Sweden2872,2872
Sweden2873,2873
Sweden2874,2874
Sweden2875,2875
Sweden2857,2857
Sweden2858,2858
Sweden2859,2859
Sweden2860,2860
Sweden2868,2868
Sweden2869,2869
Sweden2870,2870
Sweden2861,2861
Sweden2862,2862
Sweden2863,2863
Sweden2864,2864
Sweden2865,2865
Sweden2866,2866
Sweden2867,2867
Sweden2915,2915
Sweden2913,2913
Sweden2914,2914
Sweden2891,2891
Sweden2892,2892
Sweden2893,2893
Sweden2894,2894
Sweden2895,2895
Sweden2896,2896
Sweden2897,2897
Sweden2898,2898
Sweden2899,2899
Sweden2900,2900
Sweden2901,2901
Sweden9106,9106
Sweden2890,2890
Sweden2876,2876
Sweden2877,2877
Sweden2878,2878
Sweden2889,2889
Sweden9094,9094
Sweden2879,2879
Sweden2880,2880
Sweden2881,2881
Sweden2882,2882
Sweden2883,2883
Sweden2884,2884
Sweden2885,2885
Sweden2886,2886
Sweden2887,2887
Sweden2888,2888
Sweden2902,2902
Sweden2903,2903
Sweden2904,2904
Sweden2905,2905
Sweden2906,2906
Sweden2907,2907
Sweden2908,2908
Sweden2909,2909
Sweden2910,2910
Sweden2911,2911
Sweden2912,2912
Sweden9098,9098
Sweden9099,9099
Sweden9100,9100
Sweden9087,9087
UnitedKingdom270,270
Belgium3186,3186
Belgium3188,3188
Belgium3201,3201
Belgium3187,3187
Belgium3189,3189
Belgium3196,3196
Belgium3197,3197
