segments,s1,s10,s100,s1000,smax
UnitedStates5211,0,0.105,0.21,0.316,3.316
UnitedStates5212,0,0.104,0.209,0.315,3.315
UnitedStates5213,0,0.104,0.209,0.315,3.315
UnitedStates5214,0,0.106,0.213,0.32,3.32
UnitedStates5215,0,0.113,0.227,0.343,3.343
UnitedStates5216,0,0.109,0.218,0.329,3.329
UnitedStates5217,0,0.106,0.212,0.319,3.319
UnitedStates5245,0,0.108,0.216,0.326,3.326
UnitedStates5247,0,0.108,0.216,0.324,3.324
UnitedStates5250,0,0.114,0.23,0.347,3.347
UnitedStates5251,0,0.107,0.214,0.322,3.322
UnitedStates5252,0,0.104,0.209,0.315,3.315
UnitedStates5253,0,0.104,0.209,0.314,3.314
UnitedStates5273,0,0.105,0.209,0.315,3.315
UnitedStates5271,0,0.105,0.209,0.315,3.315
UnitedStates5272,0,0.104,0.209,0.314,3.314
WestBankandGaza778,0,0.159,0.327,0.503,3.503
WesternSahara944,0,0.106,0.214,0.322,3.322
WesternSahara957,0,0.16,0.328,0.504,3.504
WesternSahara945,0,0.122,0.248,0.376,3.376
WesternSahara946,0,0.127,0.257,0.39,3.39
WesternSahara947,0,0.123,0.249,0.378,3.378
WesternSahara948,0,0.117,0.237,0.359,3.359
WesternSahara949,0,0.138,0.279,0.425,3.425
WesternSahara950,0,0.136,0.277,0.422,3.422
WesternSahara951,0,0.129,0.262,0.398,3.398
WesternSahara952,0,0.165,0.338,0.518,3.518
WesternSahara953,0,0.124,0.251,0.38,3.38
WesternSahara954,0,0.121,0.246,0.372,3.372
WesternSahara955,0,0.117,0.236,0.357,3.357
WesternSahara956,0,0.131,0.266,0.404,3.404
AntiguaandBarbuda8103,0,0.159,0.328,0.501,3.501
AntiguaandBarbuda8106,0,0.135,0.276,0.42,3.42
Bahrain9360,0,0.331,0.7,1.105,4.105
Bahrain9350,0,0.226,0.472,0.738,3.738
Bahrain9352,0,0.202,0.421,0.656,3.656
Bahrain9353,0,0.189,0.393,0.61,3.61
Bahrain9351,0,0.155,0.32,0.493,3.493
Bahrain9354,0,0.169,0.351,0.543,3.543
Bahrain9356,0,0.147,0.302,0.465,3.465
Bahrain9355,0,0.156,0.322,0.497,3.497
Bahrain9365,0,0.174,0.359,0.557,3.557
Barbados8158,0,0.107,0.215,0.324,3.324
CapeVerde8398,0,0.103,0.206,0.309,3.309
CapeVerde8405,0,0.103,0.207,0.312,3.312
CapeVerde8417,0,0.103,0.207,0.311,3.311
CapeVerde8422,0,0.103,0.206,0.309,3.309
CapeVerde8427,0,0.103,0.206,0.309,3.309
CapeVerde8434,0,0.102,0.205,0.309,3.309
CapeVerde8439,0,0.108,0.218,0.328,3.328
CapeVerde8440,0,0.104,0.208,0.312,3.312
China2353,0,0.154,0.317,0.485,3.485
China2354,0,0.285,0.601,0.935,3.935
China2355,0,0.257,0.54,0.84,3.84
China2356,0,0.141,0.289,0.441,3.441
China10518,0,0.15,0.308,0.473,3.473
China10519,0,0.363,0.769,1.215,4.215
China10520,0,0.325,0.685,1.08,4.08
China10523,0,0.162,0.335,0.517,3.517
China10493,0,0.199,0.414,0.639,3.639
China10494,0,0.193,0.4,0.617,3.617
China10495,0,0.187,0.388,0.598,3.598
China10522,0,0.238,0.499,0.776,3.776
China2264,0,0.211,0.44,0.683,3.683
China2265,0,0.226,0.472,0.735,3.735
China2266,0,0.199,0.415,0.644,3.644
China2267,0,0.216,0.45,0.699,3.699
China2268,0,0.239,0.5,0.778,3.778
China2269,0,0.279,0.588,0.919,3.919
China2270,0,0.246,0.515,0.802,3.802
China2271,0,0.246,0.516,0.805,3.805
China2272,0,0.248,0.52,0.81,3.81
China2273,0,0.242,0.508,0.791,3.791
China2274,0,0.207,0.432,0.67,3.67
China2275,0,0.257,0.541,0.843,3.843
China2276,0,0.198,0.413,0.64,3.64
China2277,0,0.204,0.426,0.66,3.66
China2278,0,0.256,0.539,0.84,3.84
China2279,0,0.246,0.516,0.804,3.804
China2280,0,0.218,0.455,0.706,3.706
China2281,0,0.143,0.294,0.449,3.449
China2282,0,0.17,0.352,0.541,3.541
China2283,0,0.341,0.72,1.128,4.128
China2284,0,0.242,0.506,0.787,3.787
China2285,0,0.21,0.438,0.678,3.678
China2286,0,0.245,0.513,0.797,3.797
China2287,0,0.135,0.275,0.42,3.42
China2288,0,0.187,0.387,0.597,3.597
China2289,0,0.314,0.662,1.035,4.035
China2290,0,0.252,0.528,0.822,3.822
China2291,0,0.317,0.667,1.042,4.042
China2292,0,0.448,0.951,1.494,4.494
China2293,0,0.306,0.645,1.008,4.008
China2294,0,0.29,0.609,0.951,3.951
China2295,0,0.237,0.496,0.771,3.771
China2296,0,0.161,0.332,0.509,3.509
China2297,0,0.116,0.235,0.355,3.355
China2298,0,0.135,0.276,0.421,3.421
China2299,0,0.129,0.262,0.399,3.399
China2300,0,0.15,0.308,0.473,3.473
China2301,0,0.157,0.324,0.497,3.497
China2302,0,0.167,0.344,0.529,3.529
China2303,0,0.212,0.443,0.685,3.685
China2304,0,0.175,0.363,0.559,3.559
China2305,0,0.191,0.395,0.609,3.609
China2306,0,0.218,0.453,0.702,3.702
China2307,0,0.329,0.694,1.084,4.084
China2308,0,0.142,0.291,0.445,3.445
China2309,0,0.13,0.265,0.404,3.404
China10277,0,0.241,0.504,0.785,3.785
China10278,0,0.345,0.731,1.146,4.146
China10286,0,0.209,0.436,0.676,3.676
China10289,0,0.224,0.468,0.727,3.727
China10350,0,0.324,0.684,1.069,4.069
China10439,0,0.136,0.277,0.422,3.422
China2320,0,0.237,0.494,0.767,3.767
China2321,0,0.179,0.37,0.57,3.57
China2322,0,0.158,0.325,0.498,3.498
China2323,0,0.882,1.885,2.977,5.977
China2324,0,0.336,0.708,1.107,4.107
China2325,0,0.409,0.866,1.357,4.357
China2326,0,0.268,0.562,0.875,3.875
China2327,0,0.22,0.458,0.71,3.71
China2328,0,0.123,0.25,0.379,3.379
China2329,0,0.127,0.259,0.395,3.395
China2330,0,0.135,0.275,0.42,3.42
China2331,0,0.122,0.247,0.374,3.374
China2332,0,0.122,0.247,0.375,3.375
China2333,0,0.122,0.247,0.375,3.375
China2334,0,0.121,0.245,0.372,3.372
China2335,0,0.128,0.261,0.396,3.396
China2336,0,0.147,0.301,0.461,3.461
China2337,0,0.146,0.299,0.458,3.458
China2338,0,0.114,0.231,0.35,3.35
China2339,0,0.144,0.294,0.449,3.449
China2340,0,0.198,0.411,0.635,3.635
China2310,0,0.169,0.349,0.536,3.536
China2311,0,0.265,0.556,0.865,3.865
China2312,0,0.171,0.354,0.545,3.545
China2313,0,0.174,0.36,0.554,3.554
China2314,0,0.162,0.334,0.513,3.513
China2315,0,0.221,0.46,0.714,3.714
China2316,0,0.266,0.558,0.869,3.869
China2317,0,0.386,0.815,1.277,4.277
China2318,0,0.396,0.837,1.312,4.312
China2319,0,0.233,0.486,0.754,3.754
China10453,0,0.266,0.558,0.868,3.868
China10440,0,0.193,0.399,0.615,3.615
China10443,0,0.298,0.628,0.98,3.98
China10250,0,0.189,0.393,0.608,3.608
China10251,0,0.177,0.368,0.567,3.567
China10252,0,0.197,0.411,0.637,3.637
China10253,0,0.211,0.441,0.684,3.684
China10254,0,0.205,0.429,0.665,3.665
China10248,0,0.16,0.33,0.507,3.507
China10249,0,0.182,0.378,0.583,3.583
China10255,0,0.202,0.421,0.653,3.653
China10256,0,0.244,0.513,0.8,3.8
China10260,0,0.159,0.329,0.506,3.506
China10261,0,0.16,0.33,0.507,3.507
China10257,0,0.208,0.435,0.674,3.674
China10258,0,0.237,0.497,0.773,3.773
China10259,0,0.208,0.434,0.674,3.674
Dominica8120,0,0.104,0.209,0.314,3.314
DominicanRep7896,0,0.139,0.284,0.432,3.432
DominicanRep7898,0,0.114,0.231,0.348,3.348
DominicanRep7901,0,0.117,0.237,0.359,3.359
DominicanRep7891,0,0.16,0.33,0.506,3.506
DominicanRep7892,0,0.225,0.469,0.725,3.725
DominicanRep7903,0,0.11,0.221,0.332,3.332
DominicanRep7904,0,0.119,0.242,0.365,3.365
DominicanRep7906,0,0.175,0.362,0.555,3.555
DominicanRep7905,0,0.116,0.236,0.356,3.356
DominicanRep7907,0,0.116,0.234,0.353,3.353
DominicanRep7908,0,0.111,0.224,0.339,3.339
DominicanRep7909,0,0.162,0.334,0.511,3.511
DominicanRep7902,0,0.123,0.249,0.376,3.376
DominicanRep7900,0,0.134,0.273,0.415,3.415
DominicanRep7862,0,0.106,0.213,0.321,3.321
DominicanRep7864,0,0.104,0.209,0.314,3.314
DominicanRep7865,0,0.105,0.211,0.318,3.318
DominicanRep7866,0,0.111,0.223,0.336,3.336
DominicanRep7867,0,0.111,0.222,0.335,3.335
DominicanRep7868,0,0.106,0.212,0.319,3.319
DominicanRep7895,0,0.117,0.237,0.358,3.358
DominicanRep7897,0,0.112,0.225,0.339,3.339
DominicanRep7899,0,0.134,0.273,0.414,3.414
DominicanRep7974,0,0.109,0.22,0.331,3.331
DominicanRep7886,0,0.105,0.212,0.318,3.318
DominicanRep7889,0,0.104,0.209,0.314,3.314
DominicanRep7890,0,0.108,0.217,0.326,3.326
DominicanRep7893,0,0.121,0.245,0.371,3.371
DominicanRep7872,0,0.11,0.222,0.335,3.335
DominicanRep7871,0,0.114,0.23,0.347,3.347
DominicanRep7880,0,0.124,0.251,0.381,3.381
DominicanRep7881,0,0.115,0.231,0.349,3.349
DominicanRep7882,0,0.113,0.227,0.342,3.342
DominicanRep7883,0,0.111,0.223,0.337,3.337
DominicanRep7894,0,0.112,0.226,0.341,3.341
DominicanRep7859,0,0.108,0.216,0.326,3.326
DominicanRep7861,0,0.106,0.212,0.319,3.319
DominicanRep7853,0,0.107,0.215,0.323,3.323
Guadeloupe8110,0,0.105,0.211,0.318,3.318
Guadeloupe8111,0,0.114,0.23,0.348,3.348
Guadeloupe8112,0,0.107,0.214,0.323,3.323
Guadeloupe8114,0,0.113,0.228,0.345,3.345
Haiti7921,0,0.11,0.222,0.334,3.334
Haiti7860,0,0.104,0.209,0.314,3.314
Haiti7863,0,0.104,0.209,0.315,3.315
Haiti7869,0,0.118,0.239,0.362,3.362
Haiti7870,0,0.109,0.219,0.33,3.33
Haiti7873,0,0.11,0.222,0.335,3.335
Haiti7874,0,0.109,0.219,0.33,3.33
Haiti7888,0,0.363,0.769,1.198,4.198
Haiti7852,0,0.112,0.226,0.341,3.341
Haiti7854,0,0.105,0.211,0.317,3.317
Haiti7855,0,0.107,0.214,0.322,3.322
Haiti7856,0,0.106,0.213,0.321,3.321
Haiti7857,0,0.104,0.209,0.315,3.315
Haiti7858,0,0.105,0.21,0.316,3.316
Haiti7885,0,0.233,0.488,0.754,3.754
Haiti7887,0,0.236,0.494,0.764,3.764
Haiti7835,0,0.109,0.219,0.33,3.33
Haiti7843,0,0.106,0.213,0.321,3.321
Haiti7844,0,0.105,0.211,0.317,3.317
Haiti7845,0,0.115,0.234,0.354,3.354
Haiti7846,0,0.111,0.223,0.336,3.336
Haiti7847,0,0.107,0.216,0.326,3.326
Haiti7848,0,0.106,0.214,0.322,3.322
Haiti7849,0,0.107,0.215,0.324,3.324
Haiti7850,0,0.107,0.215,0.324,3.324
Haiti7851,0,0.107,0.216,0.326,3.326
Haiti7934,0,0.106,0.212,0.32,3.32
Haiti7814,0,0.105,0.211,0.317,3.317
Haiti7821,0,0.106,0.213,0.32,3.32
Haiti7822,0,0.108,0.217,0.326,3.326
Haiti7823,0,0.115,0.232,0.35,3.35
Haiti7824,0,0.125,0.254,0.385,3.385
Haiti7825,0,0.292,0.614,0.955,3.955
Haiti7826,0,0.189,0.392,0.603,3.603
Haiti7827,0,0.181,0.374,0.575,3.575
Haiti7828,0,0.233,0.486,0.753,3.753
Haiti7829,0,0.121,0.245,0.371,3.371
Haiti7830,0,0.113,0.228,0.344,3.344
Haiti7831,0,0.11,0.222,0.334,3.334
Haiti7832,0,0.108,0.218,0.328,3.328
Haiti7833,0,0.106,0.213,0.321,3.321
Haiti7834,0,0.112,0.225,0.34,3.34
Haiti7815,0,0.105,0.21,0.315,3.315
Haiti7816,0,0.104,0.209,0.314,3.314
Haiti7817,0,0.105,0.209,0.315,3.315
Haiti7818,0,0.121,0.246,0.373,3.373
Haiti7819,0,0.129,0.263,0.4,3.4
Haiti7820,0,0.11,0.22,0.332,3.332
Haiti7836,0,0.104,0.209,0.314,3.314
Haiti7842,0,0.104,0.209,0.314,3.314
Haiti7837,0,0.104,0.209,0.315,3.315
Haiti7838,0,0.104,0.209,0.314,3.314
Haiti7839,0,0.104,0.209,0.315,3.315
Haiti7840,0,0.105,0.209,0.315,3.315
Haiti7841,0,0.104,0.209,0.314,3.314
Haiti7875,0,0.106,0.213,0.321,3.321
Haiti7876,0,0.108,0.217,0.328,3.328
Haiti7877,0,0.118,0.24,0.363,3.363
Haiti7878,0,0.121,0.245,0.37,3.37
Haiti7879,0,0.229,0.479,0.74,3.74
Haiti7884,0,0.23,0.481,0.744,3.744
HongKongChinaSAR10360,0,0.195,0.405,0.626,3.626
IranIslamicRep1582,0,0.166,0.343,0.532,3.532
IranIslamicRep1583,0,0.132,0.27,0.412,3.412
IranIslamicRep1604,0,0.162,0.333,0.513,3.513
IranIslamicRep1600,0,0.194,0.404,0.625,3.625
IranIslamicRep1601,0,0.229,0.479,0.745,3.745
IranIslamicRep1602,0,0.148,0.304,0.467,3.467
IranIslamicRep1603,0,0.155,0.319,0.489,3.489
IranIslamicRep1584,0,0.164,0.339,0.524,3.524
IranIslamicRep1585,0,0.132,0.268,0.409,3.409
IranIslamicRep1586,0,0.139,0.285,0.437,3.437
IranIslamicRep1587,0,0.114,0.231,0.349,3.349
IranIslamicRep1588,0,0.125,0.255,0.388,3.388
IranIslamicRep1589,0,0.128,0.26,0.396,3.396
IranIslamicRep1590,0,0.134,0.273,0.416,3.416
IranIslamicRep1591,0,0.147,0.301,0.461,3.461
IranIslamicRep1592,0,0.144,0.295,0.452,3.452
IranIslamicRep1593,0,0.142,0.29,0.443,3.443
IranIslamicRep1594,0,0.13,0.264,0.403,3.403
IranIslamicRep1595,0,0.143,0.293,0.448,3.448
IranIslamicRep1596,0,0.136,0.278,0.424,3.424
IranIslamicRep1597,0,0.138,0.282,0.431,3.431
IranIslamicRep1598,0,0.19,0.395,0.612,3.612
IranIslamicRep1599,0,0.508,1.082,1.708,4.708
IranIslamicRep9407,0,0.147,0.301,0.461,3.461
IranIslamicRep9408,0,0.143,0.292,0.447,3.447
Iraq1581,0,0.166,0.343,0.531,3.531
Jamaica7732,0,0.106,0.213,0.32,3.32
Jamaica7734,0,0.111,0.224,0.339,3.339
Jamaica7735,0,0.106,0.213,0.32,3.32
Jamaica7736,0,0.104,0.209,0.315,3.315
Jamaica7737,0,0.116,0.233,0.353,3.353
Jamaica7739,0,0.115,0.232,0.351,3.351
Jamaica7740,0,0.109,0.219,0.33,3.33
Jamaica7743,0,0.111,0.223,0.336,3.336
Jamaica7733,0,0.106,0.213,0.32,3.32
Jamaica7738,0,0.117,0.236,0.358,3.358
Jamaica7748,0,0.108,0.218,0.328,3.328
Jamaica7752,0,0.105,0.211,0.318,3.318
Jamaica7745,0,0.211,0.438,0.677,3.677
Jamaica7746,0,0.156,0.32,0.49,3.49
Jamaica7747,0,0.145,0.296,0.453,3.453
Jamaica7749,0,0.113,0.228,0.344,3.344
Jamaica7741,0,0.118,0.24,0.363,3.363
Jamaica7742,0,0.118,0.239,0.363,3.363
Jamaica7744,0,0.289,0.606,0.945,3.945
Jamaica7750,0,0.142,0.29,0.442,3.442
Jamaica7751,0,0.109,0.22,0.331,3.331
Jamaica7753,0,0.107,0.216,0.325,3.325
Jamaica7754,0,0.104,0.209,0.315,3.315
Jamaica7755,0,0.259,0.543,0.844,3.844
Jamaica7756,0,0.12,0.244,0.37,3.37
Jordan1453,0,0.107,0.214,0.322,3.322
KoreaRep2479,0,0.423,0.899,1.412,4.412
KoreaRep10874,0,0.163,0.337,0.518,3.518
KoreaRep10919,0,0.158,0.326,0.5,3.5
KoreaRep10693,0,0.168,0.346,0.533,3.533
KoreaRep10705,0,0.14,0.287,0.439,3.439
Kuwait1580,0,0.138,0.282,0.432,3.432
Kuwait1577,0,0.183,0.381,0.593,3.593
Kuwait1578,0,0.164,0.34,0.526,3.526
Kuwait1579,0,0.135,0.277,0.425,3.425
Kuwait1575,0,0.139,0.285,0.437,3.437
Kuwait1576,0,0.134,0.273,0.418,3.418
Kuwait9318,0,0.205,0.428,0.669,3.669
Macau10354,0,0.205,0.427,0.661,3.661
Macau10355,0,0.205,0.426,0.66,3.66
Macau10356,0,0.206,0.43,0.666,3.666
Macau10357,0,0.192,0.398,0.615,3.615
Macau10358,0,0.181,0.374,0.577,3.577
Martinique8123,0,0.104,0.208,0.313,3.313
Oman1545,0,0.111,0.224,0.338,3.338
Oman1539,0,0.153,0.315,0.483,3.483
Oman1535,0,0.177,0.365,0.564,3.564
Oman1537,0,0.164,0.339,0.522,3.522
Oman1538,0,0.173,0.359,0.554,3.554
Oman1529,0,0.11,0.222,0.335,3.335
Oman1530,0,0.176,0.364,0.562,3.562
Oman1531,0,0.161,0.333,0.512,3.512
Oman1532,0,0.144,0.295,0.452,3.452
Oman1533,0,0.135,0.275,0.421,3.421
Oman1534,0,0.109,0.219,0.33,3.33
Oman1536,0,0.179,0.37,0.571,3.571
Oman1526,0,0.171,0.354,0.546,3.546
Oman1527,0,0.168,0.346,0.534,3.534
Oman1528,0,0.133,0.272,0.414,3.414
Oman9490,0,0.145,0.298,0.456,3.456
Oman1524,0,0.117,0.236,0.358,3.358
Oman1525,0,0.138,0.282,0.431,3.431
Oman1520,0,0.114,0.231,0.349,3.349
Oman1521,0,0.12,0.244,0.37,3.37
Oman1522,0,0.151,0.31,0.476,3.476
Oman1523,0,0.129,0.262,0.399,3.399
Oman1517,0,0.106,0.212,0.319,3.319
Oman1518,0,0.111,0.224,0.339,3.339
Oman1519,0,0.111,0.224,0.338,3.338
PuertoRico7979,0,0.105,0.211,0.318,3.318
PuertoRico7985,0,0.109,0.221,0.333,3.333
PuertoRico7986,0,0.106,0.213,0.32,3.32
PuertoRico7990,0,0.109,0.22,0.332,3.332
PuertoRico7991,0,0.112,0.225,0.34,3.34
PuertoRico7992,0,0.107,0.215,0.324,3.324
PuertoRico7997,0,0.143,0.294,0.447,3.447
PuertoRico8002,0,0.139,0.283,0.431,3.431
PuertoRico8003,0,0.133,0.272,0.413,3.413
PuertoRico8004,0,0.14,0.287,0.437,3.437
PuertoRico8005,0,0.151,0.312,0.476,3.476
PuertoRico7989,0,0.104,0.209,0.314,3.314
PuertoRico7993,0,0.107,0.215,0.324,3.324
PuertoRico7994,0,0.105,0.211,0.318,3.318
PuertoRico7995,0,0.154,0.317,0.485,3.485
PuertoRico7996,0,0.126,0.256,0.388,3.388
PuertoRico7998,0,0.119,0.242,0.367,3.367
PuertoRico7999,0,0.107,0.214,0.322,3.322
PuertoRico8000,0,0.104,0.209,0.314,3.314
PuertoRico8001,0,0.105,0.211,0.317,3.317
PuertoRico8010,0,0.104,0.208,0.313,3.313
PuertoRico7987,0,0.13,0.265,0.402,3.402
PuertoRico7988,0,0.226,0.473,0.729,3.729
PuertoRico8006,0,0.123,0.249,0.377,3.377
PuertoRico8007,0,0.123,0.249,0.377,3.377
PuertoRico8008,0,0.115,0.232,0.351,3.351
PuertoRico8009,0,0.155,0.319,0.487,3.487
PuertoRico8020,0,0.106,0.212,0.319,3.319
SaudiArabia1454,0,0.106,0.212,0.319,3.319
SaudiArabia1574,0,0.177,0.367,0.571,3.571
SaudiArabia1456,0,0.128,0.26,0.396,3.396
SaudiArabia1457,0,0.319,0.669,1.048,4.048
SaudiArabia1458,0,0.158,0.323,0.496,3.496
SaudiArabia1459,0,0.144,0.294,0.449,3.449
SaudiArabia1460,0,0.134,0.273,0.417,3.417
SaudiArabia1461,0,0.168,0.345,0.531,3.531
SaudiArabia1462,0,0.211,0.437,0.678,3.678
SaudiArabia1463,0,0.183,0.378,0.584,3.584
SaudiArabia1464,0,0.125,0.253,0.385,3.385
SaudiArabia1465,0,0.17,0.349,0.537,3.537
SaudiArabia1466,0,0.153,0.313,0.48,3.48
SaudiArabia1467,0,0.108,0.219,0.33,3.33
SaudiArabia1468,0,0.139,0.283,0.433,3.433
SaudiArabia1469,0,0.158,0.322,0.495,3.495
SaudiArabia1470,0,0.188,0.387,0.599,3.599
SaudiArabia1471,0,0.408,0.859,1.352,4.352
SaudiArabia1472,0,0.219,0.454,0.705,3.705
SaudiArabia1473,0,0.17,0.35,0.54,3.54
SaudiArabia1474,0,0.186,0.383,0.592,3.592
SaudiArabia1475,0,0.216,0.448,0.696,3.696
SaudiArabia9296,0,0.338,0.708,1.111,4.111
SaudiArabia9297,0,0.354,0.743,1.167,4.167
St.KittsandNevis8099,0,0.109,0.219,0.33,3.33
St.KittsandNevis8100,0,0.108,0.219,0.329,3.329
St.Lucia8126,0,0.103,0.207,0.311,3.311
St.Vincent&Grenadines8127,0,0.103,0.207,0.312,3.312
St.Vincent&Grenadines8129,0,0.104,0.208,0.313,3.313
TaiwanProvinceofChina10444,0,0.196,0.407,0.628,3.628
UnitedArabEmirates1544,0,0.117,0.236,0.358,3.358
UnitedArabEmirates1546,0,0.126,0.256,0.39,3.39
UnitedArabEmirates1547,0,0.236,0.493,0.771,3.771
UnitedArabEmirates1540,0,0.12,0.243,0.369,3.369
UnitedArabEmirates1541,0,0.116,0.236,0.358,3.358
UnitedArabEmirates1542,0,0.113,0.228,0.345,3.345
UnitedArabEmirates1543,0,0.111,0.224,0.338,3.338
UnitedArabEmirates1549,0,0.197,0.41,0.638,3.638
UnitedArabEmirates1550,0,0.208,0.435,0.678,3.678
UnitedKingdom8044,0,0.152,0.313,0.478,3.478
UnitedKingdom8046,0,0.127,0.259,0.393,3.393
UnitedKingdom8047,0,0.119,0.241,0.364,3.364
UnitedKingdom8048,0,0.119,0.241,0.364,3.364
UnitedKingdom8049,0,0.119,0.241,0.365,3.365
UnitedKingdom8050,0,0.129,0.263,0.399,3.399
UnitedKingdom8051,0,0.129,0.263,0.399,3.399
UnitedKingdom8052,0,0.129,0.263,0.399,3.399
UnitedKingdom8053,0,0.171,0.355,0.544,3.544
UnitedKingdom8054,0,0.14,0.287,0.436,3.436
UnitedKingdom8055,0,0.148,0.304,0.464,3.464
UnitedKingdom8056,0,0.148,0.304,0.464,3.464
UnitedKingdom8057,0,0.161,0.332,0.507,3.507
UnitedKingdom8058,0,0.161,0.332,0.508,3.508
UnitedKingdom8059,0,0.161,0.332,0.508,3.508
UnitedKingdom8060,0,0.16,0.331,0.507,3.507
UnitedKingdom8061,0,0.185,0.384,0.59,3.59
UnitedKingdom8062,0,0.185,0.385,0.591,3.591
UnitedKingdom8063,0,0.257,0.54,0.836,3.836
UnitedKingdom8065,0,0.109,0.219,0.33,3.33
UnitedKingdom8066,0,0.109,0.219,0.33,3.33
UnitedKingdom8067,0,0.109,0.219,0.33,3.33
UnitedKingdom8068,0,0.48,1.022,1.596,4.596
UnitedKingdom8069,0,0.156,0.322,0.491,3.491
UnitedKingdom8070,0,0.155,0.32,0.489,3.489
UnitedKingdom8071,0,0.156,0.321,0.491,3.491
UnitedKingdom8072,0,0.156,0.322,0.491,3.491
UnitedKingdom8073,0,0.156,0.32,0.49,3.49
UnitedKingdom8074,0,0.156,0.321,0.491,3.491
UnitedKingdom8075,0,0.156,0.321,0.491,3.491
UnitedKingdom8076,0,0.134,0.273,0.414,3.414
UnitedKingdom8077,0,0.363,0.769,1.197,4.197
UnitedKingdom10290,0,0.175,0.364,0.562,3.562
UnitedKingdom10351,0,0.151,0.311,0.477,3.477
UnitedKingdom10359,0,0.111,0.225,0.34,3.34
UnitedKingdom8104,0,0.105,0.211,0.318,3.318
VietNam2263,0,0.194,0.404,0.625,3.625
VirginIslandsU.S.8023,0,0.134,0.274,0.416,3.416
VirginIslandsU.S.8024,0,0.177,0.366,0.561,3.561
VirginIslandsU.S.8025,0,0.176,0.365,0.56,3.56
VirginIslandsU.S.8026,0,0.176,0.365,0.56,3.56
VirginIslandsU.S.8027,0,0.176,0.365,0.56,3.56
VirginIslandsU.S.8028,0,0.176,0.365,0.56,3.56
VirginIslandsU.S.8029,0,0.166,0.343,0.525,3.525
VirginIslandsU.S.8030,0,0.16,0.331,0.505,3.505
VirginIslandsU.S.8031,0,0.14,0.287,0.437,3.437
VirginIslandsU.S.8032,0,0.157,0.324,0.494,3.494
VirginIslandsU.S.8033,0,0.208,0.434,0.668,3.668
VirginIslandsU.S.8034,0,0.138,0.283,0.43,3.43
VirginIslandsU.S.8035,0,0.143,0.294,0.447,3.447
VirginIslandsU.S.8036,0,0.143,0.294,0.448,3.448
VirginIslandsU.S.8037,0,0.143,0.294,0.448,3.448
VirginIslandsU.S.8038,0,0.143,0.294,0.447,3.447
VirginIslandsU.S.8039,0,0.15,0.31,0.473,3.473
VirginIslandsU.S.8040,0,0.145,0.298,0.454,3.454
VirginIslandsU.S.8043,0,0.149,0.306,0.466,3.466
VirginIslandsU.S.8045,0,0.155,0.319,0.488,3.488
VirginIslandsU.S.8064,0,0.105,0.211,0.317,3.317
Yemen1516,0,0.114,0.231,0.35,3.35
Yemen1476,0,0.19,0.392,0.607,3.607
Yemen1509,0,0.141,0.287,0.439,3.439
Yemen1510,0,0.146,0.297,0.455,3.455
Yemen1511,0,0.171,0.352,0.542,3.542
Yemen1512,0,0.136,0.277,0.423,3.423
Yemen1513,0,0.142,0.29,0.444,3.444
Yemen1514,0,0.131,0.267,0.406,3.406
Yemen1515,0,0.167,0.344,0.531,3.531
Yemen1505,0,0.144,0.294,0.45,3.45
Yemen1506,0,0.14,0.285,0.436,3.436
Yemen1507,0,0.175,0.36,0.555,3.555
Yemen1508,0,0.157,0.321,0.494,3.494
Yemen1500,0,0.131,0.266,0.406,3.406
Yemen1501,0,0.148,0.302,0.464,3.464
Yemen1502,0,0.157,0.321,0.494,3.494
Yemen1503,0,0.185,0.381,0.589,3.589
Yemen1504,0,0.148,0.302,0.463,3.463
Yemen1477,0,0.242,0.502,0.783,3.783
Yemen1478,0,0.226,0.469,0.73,3.73
Yemen9304,0,0.32,0.67,1.051,4.051
Yemen1479,0,0.481,1.012,1.598,4.598
Yemen1480,0,0.27,0.563,0.881,3.881
Yemen1481,0,0.249,0.518,0.808,3.808
Yemen1482,0,0.183,0.376,0.582,3.582
Yemen1483,0,0.146,0.299,0.458,3.458
Yemen9306,0,0.123,0.25,0.381,3.381
Yemen1493,0,0.189,0.391,0.605,3.605
Yemen1494,0,0.182,0.376,0.581,3.581
Yemen1495,0,0.169,0.347,0.535,3.535
Yemen1496,0,0.182,0.376,0.58,3.58
Yemen1497,0,0.114,0.231,0.349,3.349
Yemen1498,0,0.114,0.231,0.349,3.349
Yemen1499,0,0.166,0.341,0.525,3.525
Yemen1484,0,0.152,0.312,0.48,3.48
Yemen1485,0,0.179,0.371,0.573,3.573
Yemen1486,0,0.175,0.36,0.556,3.556
Yemen1487,0,0.147,0.301,0.462,3.462
Yemen1488,0,0.147,0.301,0.461,3.461
Yemen1489,0,0.141,0.289,0.442,3.442
Yemen1490,0,0.167,0.345,0.531,3.531
Yemen1491,0,0.189,0.391,0.604,3.604
Yemen1492,0,0.196,0.407,0.63,3.63
Aruba8014,0,0.121,0.246,0.372,3.372
Bangladesh1847,0,0.246,0.511,0.801,3.801
Bangladesh1852,0,0.486,1.024,1.624,4.624
Bangladesh1857,0,0.503,1.06,1.68,4.68
Bangladesh1858,0,0.414,0.87,1.375,4.375
Bangladesh1860,0,0.339,0.71,1.119,4.119
Bangladesh1861,0,0.472,0.994,1.574,4.574
Bangladesh1862,0,0.501,1.056,1.673,4.673
